EVENT_ID,COUNTY_NAME,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,CZ_TIMEZONE,CZ_FIPS,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,YEAR
586106,OWSLEY CO.,STURGEON,2015-07-14,1800,EST-5,189,STURGEON,2015-07-14,1930,37.431,-83.7991,37.4307,-83.799,2015
586028,BREATHITT CO.,KECK,2015-07-14,1830,EST-5,25,KECK,2015-07-14,2000,37.6078,-83.367,37.6062,-83.3656,2015
586029,BREATHITT CO.,SEWELL,2015-07-14,1830,EST-5,25,MOCT,2015-07-14,2000,37.65,-83.39,37.6629,-83.3595,2015
586032,MORGAN CO.,WEST LIBERTY,2015-07-14,1838,EST-5,175,WEST LIBERTY,2015-07-14,1930,37.92,-83.27,37.9098,-83.2661,2015
586033,WOLFE CO.,CAMPTON,2015-07-14,1840,EST-5,237,CAMPTON,2015-07-14,1930,37.7331,-83.5487,37.7332,-83.5473,2015
586034,BREATHITT CO.,JACKSON,2015-07-14,1845,EST-5,25,JACKSON,2015-07-14,2000,37.56,-83.38,37.5522,-83.3881,2015
586035,MAGOFFIN CO.,SALYERSVILLE,2015-07-14,1900,EST-5,153,STRINGTOWN,2015-07-14,2030,37.75,-83.06,37.7607,-83.0542,2015
586036,WOLFE CO.,HAZEL GREEN,2015-07-14,1900,EST-5,237,HAZEL GREEN,2015-07-14,2000,37.8,-83.42,37.8184,-83.421,2015
586038,MORGAN CO.,WEST LIBERTY,2015-07-14,1919,EST-5,175,WEST LIBERTY,2015-07-14,2000,37.91,-83.27,37.9273,-83.2716,2015
586039,MAGOFFIN CO.,LOGVILLE,2015-07-14,1924,EST-5,153,CISCO,2015-07-14,2030,37.8618,-83.1542,37.8487,-83.1419,2015
586144,PULASKI CO.,SOMERSET,2015-07-14,1954,EST-5,199,FERGUSON,2015-07-14,2230,37.1,-84.6,37.0839,-84.591,2015
586040,KNOTT CO.,RITCHIE,2015-07-14,2000,EST-5,119,RITCHIE,2015-07-14,2230,37.3,-83.06,37.2951,-83.0735,2015
586041,MENIFEE CO.,MARIBA,2015-07-14,2004,EST-5,165,MARIBA,2015-07-14,2030,37.92,-83.56,37.9339,-83.5606,2015
586115,PERRY CO.,DWARF,2015-07-14,2004,EST-5,193,DWARF,2015-07-14,2200,37.34,-83.13,37.3351,-83.1356,2015
586131,MENIFEE CO.,FRENCHBURG,2015-07-14,2025,EST-5,165,TABOR,2015-07-14,2100,37.93,-83.65,37.921,-83.6657,2015
586110,ROCKCASTLE CO.,CONWAY,2015-07-14,2038,EST-5,203,CONWAY,2015-07-14,2230,37.48,-84.33,37.474,-84.3301,2015
586116,LETCHER CO.,LETCHER,2015-07-14,2040,EST-5,133,LETCHER,2015-07-14,2300,37.15,-82.98,37.1456,-82.982,2015
586111,BREATHITT CO.,QUICKSAND,2015-07-14,2045,EST-5,25,QUICKSAND,2015-07-14,2130,37.53,-83.3192,37.5271,-83.3167,2015
586113,LESLIE CO.,THOUSANDSTICKS,2015-07-14,2055,EST-5,131,THOUSANDSTICKS,2015-07-14,2315,37.19,-83.43,37.1872,-83.4298,2015
586139,BELL CO.,CALVIN,2015-07-14,2100,EST-5,13,PAGE,2015-07-14,2315,36.71,-83.61,36.7001,-83.5997,2015
586130,FLOYD CO.,MANTON,2015-07-14,2100,EST-5,71,MANTON,2015-07-14,2330,37.5658,-82.7947,37.5496,-82.8002,2015
586129,FLOYD CO.,WARCO,2015-07-14,2100,EST-5,71,ALPHORETTA,2015-07-14,2330,37.56,-82.78,37.5677,-82.7676,2015
586138,BELL CO.,MIRACLE,2015-07-14,2100,EST-5,13,MIRACLE,2015-07-14,2315,36.76,-83.58,36.7518,-83.5857,2015
586133,KNOTT CO.,HINDMAN,2015-07-14,2130,EST-5,119,HINDMAN,2015-07-14,2330,37.33,-82.98,37.3241,-82.9754,2015
586136,KNOTT CO.,HINDMAN,2015-07-14,2130,EST-5,119,HINDMAN,2015-07-14,2315,37.33,-82.97,37.3309,-82.9689,2015
586141,MCCREARY CO.,GILREATH,2015-07-14,2200,EST-5,147,PINE KNOT,2015-07-14,2345,36.6519,-84.3879,36.6449,-84.3896,2015
586135,LESLIE CO.,BEAR BRANCH,2015-07-14,2202,EST-5,131,BEAR BRANCH,2015-07-14,2315,37.16,-83.55,37.1658,-83.5539,2015
586346,ROWAN CO.,HAMM,2015-07-18,1816,EST-5,205,HAMM,2015-07-18,2200,38.16,-83.36,38.1378,-83.3622,2015
586347,FLEMING CO.,CARBENTER CORNERS,2015-07-18,1836,EST-5,69,CARBENTER CORNERS,2015-07-18,2200,38.456,-83.5915,38.4547,-83.5818,2015
586349,ROWAN CO.,MOREHEAD,2015-07-18,1951,EST-5,205,MOREHEAD,2015-07-18,2200,38.1806,-83.4426,38.179,-83.4354,2015
594151,MASON CO.,ORANGEBURG,2015-07-18,2000,EST-5,161,ORANGEBURG,2015-07-18,2100,38.5693,-83.6927,38.5662,-83.6905,2015
586352,ROWAN CO.,BRADY,2015-07-18,2018,EST-5,205,HAMM,2015-07-18,2200,38.16,-83.38,38.1475,-83.3732,2015
586353,FLEMING CO.,RYAN,2015-07-18,2041,EST-5,69,MUSES MILLS,2015-07-18,2200,38.36,-83.5,38.3585,-83.4997,2015
579915,LAWRENCE CO.,GLENWOOD,2015-07-18,2350,EST-5,127,ULYSSES,2015-07-19,0330,38.22,-82.78,37.95,-82.7351,2015
597537,ELLIOTT CO.,EDSEL,2015-07-19,0000,EST-5,63,EDSEL,2015-07-19,0200,38.12,-82.92,38.106,-82.9091,2015
589644,MARION CO.,NEW MARKET,2015-07-19,1900,EST-5,155,BELLTOWN,2015-07-19,1900,37.5205,-85.2942,37.5222,-85.2874,2015
586365,ROCKCASTLE CO.,WITHERS,2015-07-20,0200,EST-5,203,MULLINS,2015-07-20,0400,37.35,-84.23,37.3475,-84.208,2015
587358,TRIGG CO.,WALLONIA,2015-07-28,1820,CST-6,221,TRIGG FURNACE,2015-07-28,2130,36.9561,-87.8718,36.9329,-87.8906,2015
587357,CALDWELL CO.,BLACK HAWK,2015-07-28,1820,CST-6,33,BLACK HAWK,2015-07-28,2130,36.9603,-87.8771,37.0031,-87.862,2015
585312,HARRISON CO.,CYNTHIANA,2015-07-29,1643,EST-5,97,CYNTHIANA,2015-07-29,1643,38.3868,-84.3019,38.3838,-84.3064,2015
585307,HARRISON CO.,CYNTHIANA,2015-07-29,1646,EST-5,97,CYNTHIANA,2015-07-29,1646,38.39,-84.3,38.3954,-84.3031,2015
586776,ROWAN CO.,MOREHEAD,2015-08-03,2032,EST-5,205,BRADY,2015-08-03,2130,38.19,-83.44,38.1589,-83.4546,2015
586777,MONTGOMERY CO.,MT STERLING,2015-08-03,2040,EST-5,173,HOWARD MILLS,2015-08-03,2330,38.06,-83.95,38.0523,-83.8059,2015
586778,BATH CO.,SHARPSBURG,2015-08-03,2120,EST-5,11,SHARPSBURG,2015-08-03,2345,38.2044,-83.9087,38.2094,-83.9121,2015
586779,BATH CO.,KENDALL SPGS,2015-08-03,2130,EST-5,11,OWINGSVILLE,2015-08-03,2345,38.1255,-83.7837,38.1399,-83.8048,2015
586780,BATH CO.,REYNOLDSVILLE,2015-08-03,2130,EST-5,11,REYNOLDSVILLE,2015-08-03,2345,38.14,-83.85,38.1461,-83.8549,2015
587078,BOURBON CO.,LITTLE ROCK,2015-08-03,2145,EST-5,17,LITTLE ROCK,2015-08-03,2145,38.19,-84.05,38.1931,-84.0485,2015
586806,BELL CO.,PINEVILLE,2015-08-05,1640,EST-5,13,WASIOTO,2015-08-05,1800,36.7682,-83.7048,36.7539,-83.7069,2015
593426,CALDWELL CO.,PRINCETON,2015-08-19,1145,CST-6,33,CRIDER,2015-08-19,1330,37.1149,-87.8817,37.1472,-87.9895,2015
609266,MARSHALL CO.,HARVY,2015-12-23,1617,CST-6,157,AURORA,2015-12-23,1800,36.82,-88.42,36.78,-88.13,2015
609268,CALLOWAY CO.,ALMO,2015-12-23,1622,CST-6,35,KIRKSEY,2015-12-23,1800,36.7,-88.27,36.7,-88.38,2015
609270,MCCRACKEN CO.,LONE OAK,2015-12-23,1634,CST-6,145,LONE OAK,2015-12-23,1800,37.04,-88.67,37.0366,-88.6477,2015
609271,HOPKINS CO.,MADISONVILLE,2015-12-23,1705,CST-6,107,MADISONVILLE,2015-12-23,1800,37.34,-87.51,37.3318,-87.4925,2015
606262,BUTLER CO.,ELFIE,2015-12-23,1853,CST-6,31,ELFIE,2015-12-23,1853,37.37,-86.61,37.3692,-86.6116,2015
607256,CARTER CO.,NORTON BRANCH,2015-12-25,1200,EST-5,43,LEON,2015-12-25,1600,38.3364,-82.7842,38.295,-82.9766,2015
607257,BOYD CO.,RUSH,2015-12-25,1200,EST-5,19,GARNER,2015-12-25,1600,38.33,-82.78,38.2795,-82.7561,2015
607258,LAWRENCE CO.,WEBBVILLE,2015-12-25,1200,EST-5,127,LOUISA,2015-12-25,1600,38.18,-82.87,38.1051,-82.6141,2015
612489,BELL CO.,BEVERLY,2015-12-25,1211,EST-5,13,BEVERLY,2015-12-25,1400,36.93,-83.53,36.934,-83.5308,2015
612490,KNOX CO.,FLAT LICK,2015-12-25,1318,EST-5,121,FLAT LICK,2015-12-25,1430,36.8382,-83.7518,36.8363,-83.7505,2015
609541,GRAVES CO.,SYMSONIA,2015-12-28,1208,CST-6,83,SYMSONIA,2015-12-28,1500,36.92,-88.52,36.9313,-88.5103,2015
609543,MCCRACKEN CO.,KREBS,2015-12-28,1246,CST-6,145,MASSAC,2015-12-28,1500,37.0093,-88.6284,37.0172,-88.7128,2015
609539,CALLOWAY CO.,NEW CONCORD,2015-12-28,1340,CST-6,35,HAZEL,2015-12-28,1500,36.55,-88.15,36.5,-88.32,2015
610037,NELSON CO.,HIGHGROVE,2016-02-03,0105,EST-5,179,HIGHGROVE,2016-02-03,0105,37.95,-85.46,37.9512,-85.4627,2016
614625,MAGOFFIN CO.,SALYERSVILLE,2016-02-03,0605,EST-5,153,SALYERSVILLE,2016-02-03,0730,37.7561,-83.0865,37.755,-83.0807,2016
610050,BOYD CO.,RUSH,2016-02-03,0640,EST-5,19,RUSH,2016-02-03,0930,38.3365,-82.7811,38.3359,-82.782,2016
610051,LAWRENCE CO.,LOUISA,2016-02-03,0645,EST-5,127,LOUISA,2016-02-03,0945,38.119,-82.6123,38.1094,-82.6014,2016
620472,GRAVES CO.,WATER VLY,2016-03-09,1930,CST-6,83,BALTIMORE,2016-03-10,0400,36.5781,-88.8423,36.6712,-88.8403,2016
620474,FULTON CO.,SASSAFRAS RIDGE,2016-03-09,2017,CST-6,75,DODD,2016-03-10,0400,36.5748,-89.3484,36.5748,-89.1094,2016
620964,CARLISLE CO.,CUNNINGHAM,2016-03-09,2215,CST-6,39,MAGEE SPGS,2016-03-10,0015,36.9491,-88.8049,36.9433,-88.9247,2016
625665,WEBSTER CO.,SEBREE,2016-04-27,1651,CST-6,233,CLAY,2016-04-27,1900,37.6,-87.53,37.48,-87.83,2016
625670,HENDERSON CO.,HENDERSON,2016-04-27,1701,CST-6,101,ANTHOSTON,2016-04-27,1900,37.84,-87.58,37.7861,-87.5557,2016
625677,DAVIESS CO.,OWENSBORO,2016-04-27,1749,CST-6,59,OWENSBORO,2016-04-27,1930,37.7718,-87.1334,37.7726,-87.1015,2016
629182,PERRY CO.,CHAVIES,2016-05-01,0400,EST-5,193,CHAVIES,2016-05-01,0630,37.3429,-83.3648,37.3453,-83.3641,2016
623516,BREATHITT CO.,WOLF COAL,2016-05-01,0440,EST-5,25,ALTRO,2016-05-01,0630,37.4008,-83.4099,37.3846,-83.375,2016
622483,OWEN CO.,TERESITA,2016-05-01,1540,EST-5,187,TERESITA,2016-05-01,1640,38.3815,-84.7582,38.4081,-84.7659,2016
622238,BOYD CO.,ROCKDALE,2016-05-01,1645,EST-5,19,MEADS,2016-05-01,1800,38.4128,-82.668,38.4219,-82.7066,2016
623717,OWSLEY CO.,PEBWORTH,2016-05-02,1405,EST-5,189,TURIN,2016-05-02,1605,37.5,-83.73,37.4923,-83.7117,2016
623718,MAGOFFIN CO.,SUBLETT,2016-05-02,1453,EST-5,153,SUBLETT,2016-05-02,1623,37.6728,-83.0475,37.6736,-83.0431,2016
623719,FLOYD CO.,WEST PRESTONSBURG,2016-05-02,1500,EST-5,71,BONANZA,2016-05-02,1645,37.6833,-82.8338,37.6912,-82.8324,2016
630331,DAVIESS CO.,OWENSBORO,2016-05-10,1230,CST-6,59,OWENSBORO,2016-05-10,1600,37.7843,-87.1497,37.7805,-87.0873,2016
626571,HARDIN CO.,ELIZABETH TOWN,2016-05-10,1550,EST-5,93,ELIZABETH TOWN,2016-05-10,1550,37.7,-85.87,37.7014,-85.8659,2016
627331,WOLFE CO.,CAMPTON,2016-05-10,1925,EST-5,237,CAMPTON,2016-05-10,2025,37.73,-83.55,37.7394,-83.5546,2016
626615,LOGAN CO.,OLMSTEAD,2016-05-11,0636,CST-6,141,OLMSTEAD,2016-05-11,0636,36.75,-87.02,36.7586,-87.011,2016
632950,TODD CO.,ALLENSVILLE,2016-05-11,0700,CST-6,219,ANDERSON,2016-05-11,1000,36.7093,-87.0645,36.6888,-87.1642,2016
626616,LOGAN CO.,OLMSTEAD,2016-05-11,0730,CST-6,141,OLMSTEAD,2016-05-11,0730,36.73,-87.06,36.7326,-87.067,2016
626617,LOGAN CO.,OLMSTEAD,2016-05-11,0741,CST-6,141,WHIPPOORWILL,2016-05-11,0741,36.74,-87.06,36.8055,-86.9884,2016
626618,SIMPSON CO.,FLAT ROCK,2016-05-11,0741,CST-6,213,FLAT ROCK,2016-05-11,0741,36.6901,-86.5381,36.6918,-86.5393,2016
626619,LOGAN CO.,RUSSELLVILLE,2016-05-11,1115,CST-6,141,RUSSELLVILLE,2016-05-11,1115,36.84,-86.89,36.8428,-86.9166,2016
626620,SIMPSON CO.,FLAT ROCK,2016-05-11,1115,CST-6,213,FRANKLIN,2016-05-11,1115,36.69,-86.55,36.7298,-86.5482,2016
624496,JACKSON CO.,BRADSHAW,2016-05-12,1830,EST-5,109,BRADSHAW,2016-05-12,2000,37.4263,-83.9586,37.4328,-83.9326,2016
626622,LOGAN CO.,AUBURN,2016-05-26,1320,CST-6,141,COSTELOW,2016-05-26,1320,36.9,-86.74,36.9093,-86.7493,2016
626623,WARREN CO.,COHRON,2016-05-26,1330,CST-6,227,COHRON,2016-05-26,1330,37.02,-86.61,37.0233,-86.6143,2016
630213,MCCRACKEN CO.,MAXON,2016-05-26,1340,CST-6,145,MAXON,2016-05-26,1500,37.08,-88.73,37.0708,-88.7323,2016
630215,GRAVES CO.,HOLIFIELD,2016-05-26,1350,CST-6,83,MAYFIELD GRAVES ARPT,2016-05-26,1600,36.64,-88.81,36.7736,-88.626,2016
626624,WARREN CO.,BOWLING GREEN,2016-05-26,1352,CST-6,227,BOWLING GREEN,2016-05-26,1352,36.99,-86.43,36.9924,-86.4292,2016
626625,HART CO.,UNO,2016-05-26,1410,CST-6,99,UNO,2016-05-26,1410,37.17,-85.86,37.1756,-85.8591,2016
626626,HART CO.,HORSE CAVE,2016-05-26,1411,CST-6,99,HORSE CAVE,2016-05-26,1411,37.18,-85.91,37.1815,-85.9,2016
630217,HICKMAN CO.,BEULAH,2016-05-26,1415,CST-6,105,FULHAM,2016-05-26,1615,36.77,-88.85,36.6355,-88.87,2016
626627,SIMPSON CO.,NEOSHEO,2016-05-26,1515,CST-6,213,TURNERTOWN,2016-05-26,1515,36.74,-86.67,36.7463,-86.6543,2016
626628,SIMPSON CO.,STOWERS,2016-05-26,1555,CST-6,213,STOWERS,2016-05-26,1555,36.83,-86.67,36.8561,-86.6327,2016
627128,WAYNE CO.,MONTICELLO WAYNE ARP,2016-05-26,1635,EST-5,231,MONTICELLO,2016-05-26,1905,36.8436,-84.8636,36.8392,-84.8368,2016
626629,SIMPSON CO.,NEOSHEO,2016-05-26,1635,CST-6,213,NEOSHEO,2016-05-26,1635,36.71,-86.65,36.7113,-86.6746,2016
627685,SIMPSON CO.,FRANKLIN,2016-06-01,1625,CST-6,213,SALMON,2016-06-01,1625,36.74,-86.54,36.7509,-86.5335,2016
627686,LINCOLN CO.,BONEYVILLE,2016-06-01,2005,EST-5,137,BONEYVILLE,2016-06-01,2005,37.49,-84.67,37.4911,-84.6685,2016
627687,ANDERSON CO.,MC BRAYER,2016-06-01,2112,EST-5,5,MC BRAYER,2016-06-01,2112,37.96,-84.91,37.968,-84.9173,2016
627690,SIMPSON CO.,FRANKLIN,2016-06-03,1722,CST-6,213,FRANKLIN,2016-06-03,1722,36.7121,-86.5933,36.7105,-86.5895,2016
627689,SIMPSON CO.,HICKORY FLAT,2016-06-03,1747,CST-6,213,HICKORY FLAT,2016-06-03,1747,36.7068,-86.4682,36.7077,-86.4685,2016
627688,SIMPSON CO.,FRANKLIN,2016-06-03,1808,CST-6,213,FRANKLIN,2016-06-03,1808,36.7189,-86.5538,36.7203,-86.561,2016
632683,BULLITT CO.,BROOKS,2016-06-14,1715,EST-5,29,BROOKS,2016-06-14,1715,38.0719,-85.6651,38.072,-85.668,2016
632140,SIMPSON CO.,HICKORY FLAT,2016-06-21,1649,CST-6,213,HICKORY FLAT,2016-06-21,1649,36.71,-86.46,36.7106,-86.4644,2016
632110,BELL CO.,BEVERLY,2016-06-21,2100,EST-5,13,BEVERLY,2016-06-21,2300,36.9252,-83.5778,36.9386,-83.5215,2016
632112,HARLAN CO.,BLEDSOE,2016-06-21,2130,EST-5,95,GATUN,2016-06-21,2300,36.9239,-83.3665,36.862,-83.3071,2016
632105,LESLIE CO.,HELTON,2016-06-21,2200,EST-5,131,HELTON,2016-06-21,2300,36.9433,-83.3708,36.9371,-83.3725,2016
632116,ESTILL CO.,WEST IRVINE,2016-06-22,1100,EST-5,65,WEST IRVINE,2016-06-22,1300,37.7015,-84.0056,37.7018,-84.0043,2016
633825,OWEN CO.,NEW,2016-06-23,1645,EST-5,187,NEW,2016-06-23,1900,38.4308,-84.8083,38.4317,-84.807,2016
638248,BOYD CO.,KILGORE,2016-06-23,1655,EST-5,19,CANNONSBURG,2016-06-23,2000,38.3483,-82.7803,38.3664,-82.6556,2016
633826,OWEN CO.,HARMONY,2016-06-23,1700,EST-5,187,HARMONY,2016-06-23,1930,38.37,-84.73,38.3702,-84.7297,2016
633828,OWEN CO.,NATLEE,2016-06-23,1700,EST-5,187,NATLEE,2016-06-23,1945,38.4668,-84.6904,38.4711,-84.6953,2016
633827,OWEN CO.,TERESITA,2016-06-23,1700,EST-5,187,TERESITA,2016-06-23,1930,38.3923,-84.7784,38.3917,-84.7788,2016
638279,LAWRENCE CO.,WEBBVILLE,2016-06-23,1715,EST-5,127,SACREDWIND,2016-06-23,2000,38.1876,-82.8801,38.0892,-82.874,2016
634135,PIKE CO.,MAJESTIC,2016-06-27,1655,EST-5,195,STOPOVER,2016-06-27,1955,37.53,-82.0818,37.5179,-82.0856,2016
642486,CARLISLE CO.,ARLINGTON,2016-07-03,2030,CST-6,39,ARLINGTON,2016-07-04,0030,36.78,-89.02,36.7928,-89.0274,2016
642488,CALLOWAY CO.,MURRAY,2016-07-03,2135,CST-6,35,MURRAY,2016-07-04,0100,36.6285,-88.3342,36.623,-88.3064,2016
642490,GRAVES CO.,SEDALIA,2016-07-03,2300,CST-6,83,SEDALIA,2016-07-04,0100,36.6324,-88.6164,36.6456,-88.6147,2016
642493,MARSHALL CO.,SCALE,2016-07-03,2330,CST-6,157,BENTON,2016-07-04,0130,36.8901,-88.3816,36.8802,-88.3376,2016
642495,CRITTENDEN CO.,MARION,2016-07-04,1200,CST-6,55,CRAYNE,2016-07-04,1345,37.33,-88.08,37.2648,-88.0939,2016
642180,ALLEN CO.,NEW ROE,2016-07-05,1918,CST-6,3,NEW ROE,2016-07-05,1918,36.69,-86.36,36.6808,-86.367,2016
645195,HOPKINS CO.,HANSON,2016-07-06,1917,CST-6,107,COILTOWN,2016-07-07,0115,37.4423,-87.4786,37.331,-87.6448,2016
645330,CRITTENDEN CO.,LEVIAS,2016-07-06,2040,CST-6,55,CRAYNE,2016-07-07,0130,37.2939,-88.201,37.2266,-88.08,2016
642181,BUTLER CO.,MORGANTOWN,2016-07-06,2045,CST-6,31,MORGANTOWN,2016-07-06,2045,37.22,-86.7,37.2194,-86.6892,2016
645432,MUHLENBERG CO.,BANCROFT,2016-07-06,2114,CST-6,177,BREMEN,2016-07-07,0200,37.17,-87.25,37.37,-87.22,2016
645435,WEBSTER CO.,LISMAN,2016-07-06,2116,CST-6,233,CLAY,2016-07-07,0200,37.49,-87.73,37.4897,-87.7967,2016
642182,BUTLER CO.,BROOKLYN,2016-07-06,2302,CST-6,31,BROOKLYN,2016-07-06,2302,37.29,-86.57,37.2943,-86.574,2016
642183,BUTLER CO.,DEXTERVILLE,2016-07-06,2302,CST-6,31,DEXTERVILLE,2016-07-06,2302,37.3,-86.66,37.307,-86.6585,2016
642184,WARREN CO.,BOWLING GREEN,2016-07-06,2312,CST-6,227,BOWLING GREEN,2016-07-06,2312,36.98,-86.46,36.9864,-86.4621,2016
642185,SIMPSON CO.,FRANKLIN,2016-07-06,2320,CST-6,213,FRANKLIN,2016-07-06,2320,36.73,-86.58,36.7306,-86.5761,2016
646563,CALDWELL CO.,PRINCETON,2016-07-06,2322,CST-6,33,BLACK HAWK,2016-07-07,0145,37.0995,-87.8443,36.9532,-87.8618,2016
646564,CHRISTIAN CO.,GRACEY,2016-07-06,2327,CST-6,47,CROFTON,2016-07-07,0145,36.87,-87.65,37.05,-87.48,2016
645394,LIVINGSTON CO.,PINCKNEYVILLE,2016-07-06,2345,CST-6,139,SMITHLAND,2016-07-07,0330,37.16,-88.22,37.159,-88.4,2016
646565,TODD CO.,ELKTON,2016-07-07,0009,CST-6,219,ELKTON,2016-07-07,0145,36.7893,-87.1884,36.8507,-87.1884,2016
646566,TRIGG CO.,CADIZ,2016-07-07,0021,CST-6,221,TRIGG FURNACE,2016-07-07,0445,36.9134,-87.82,36.9428,-87.9105,2016
646568,MARSHALL CO.,SHARPE,2016-07-07,0048,CST-6,157,CALVERT CITY,2016-07-07,0600,36.97,-88.45,37.0607,-88.3885,2016
642186,LOGAN CO.,RUSSELLVILLE,2016-07-07,0114,CST-6,141,RUSSELLVILLE,2016-07-07,0114,36.84,-86.91,36.8445,-86.9001,2016
647420,MCCRACKEN CO.,PADUCAH,2016-07-07,0200,CST-6,145,WOODLAWN,2016-07-07,0600,37.08,-88.63,37.0678,-88.569,2016
642187,SIMPSON CO.,HICKORY FLAT,2016-07-07,0206,CST-6,213,HICKORY FLAT,2016-07-07,0206,36.7064,-86.4755,36.7073,-86.4885,2016
646583,CALLOWAY CO.,ALMO,2016-07-07,0421,CST-6,35,FAXON,2016-07-07,0545,36.7,-88.27,36.751,-88.1261,2016
642188,SIMPSON CO.,FRANKLIN,2016-07-07,1352,CST-6,213,FRANKLIN,2016-07-07,1352,36.73,-86.59,36.7404,-86.597,2016
642189,EDMONSON CO.,BROWNSVILLE,2016-07-07,1408,CST-6,61,BROWNSVILLE,2016-07-07,1408,37.2,-86.25,37.2077,-86.2509,2016
646591,CHRISTIAN CO.,HOPKINSVILLE,2016-07-07,1425,CST-6,47,HOPKINSVILLE,2016-07-07,1700,36.8705,-87.5056,36.8295,-87.5056,2016
642190,SIMPSON CO.,HICKORY FLAT,2016-07-07,1530,CST-6,213,HICKORY FLAT,2016-07-07,1530,36.71,-86.49,36.7071,-86.4908,2016
642191,SIMPSON CO.,GOLD CITY,2016-07-07,1530,CST-6,213,BLACK JACK,2016-07-07,1530,36.7388,-86.4784,36.737,-86.4907,2016
637123,MADISON CO.,RICHMOND,2016-07-08,1328,EST-5,151,RICHMOND,2016-07-08,1328,37.75,-84.29,37.7535,-84.3065,2016
637124,LINCOLN CO.,BROUGHTENTOWN,2016-07-08,1455,EST-5,137,BROUGHTENTOWN,2016-07-08,1455,37.41,-84.55,37.4157,-84.5364,2016
637125,GARRARD CO.,LANCASTER,2016-07-08,1457,EST-5,79,LANCASTER,2016-07-08,1457,37.6098,-84.5514,37.6105,-84.5624,2016
634805,BREATHITT CO.,JACKSON,2016-07-08,1530,EST-5,25,QUICKSAND,2016-07-08,1700,37.5295,-83.3542,37.5465,-83.3581,2016
634806,PULASKI CO.,SHOPVILLE,2016-07-08,1536,EST-5,199,SHOPVILLE,2016-07-08,1636,37.1577,-84.4732,37.1574,-84.4731,2016
634811,BELL CO.,BEVERLY,2016-07-08,1659,EST-5,13,BEVERLY,2016-07-08,1759,36.93,-83.53,36.9266,-83.5352,2016
634810,LESLIE CO.,BEAR BRANCH,2016-07-08,1739,EST-5,131,BEAR BRANCH,2016-07-08,1909,37.17,-83.53,37.1662,-83.5656,2016
646745,MCCRACKEN CO.,MAXON,2016-07-08,1820,CST-6,145,MAXON,2016-07-08,1930,37.0872,-88.7197,37.0852,-88.7029,2016
646749,BALLARD CO.,BARLOW,2016-07-08,1840,CST-6,7,BANDANA,2016-07-08,1930,37.05,-89.05,37.15,-88.95,2016
634809,CLAY CO.,BOTTO,2016-07-08,1910,EST-5,51,HECTOR,2016-07-08,2020,37.1086,-83.6569,37.1167,-83.6473,2016
646761,WEBSTER CO.,SEBREE,2016-07-12,0923,CST-6,233,SEBREE,2016-07-12,1230,37.6145,-87.53,37.6,-87.5483,2016
646758,DAVIESS CO.,OWENSBORO,2016-07-12,0930,CST-6,59,OWENSBORO,2016-07-12,1300,37.77,-87.12,37.77,-87.0834,2016
646763,MCLEAN CO.,CLEOPATRA,2016-07-12,0930,CST-6,149,BUEL,2016-07-12,1230,37.6151,-87.3085,37.5607,-87.1923,2016
642090,BARREN CO.,GLASGOW,2016-07-22,1528,CST-6,9,GLASGOW,2016-07-22,1528,37.0,-85.9,37.0042,-85.9045,2016
642092,BARREN CO.,GLASGOW MUNI ARPT,2016-07-22,1528,CST-6,9,GLASGOW MUNI ARPT,2016-07-22,1528,37.03,-85.94,37.0303,-85.9385,2016
646788,DAVIESS CO.,ANDERSONVILLE,2016-07-22,1850,CST-6,59,ANDERSONVILLE,2016-07-22,2000,37.5679,-87.0756,37.5664,-87.0886,2016
642097,OHIO CO.,BEAVER DAM,2016-07-22,1916,CST-6,183,BEAVER DAM,2016-07-22,1916,37.41,-86.88,37.412,-86.8736,2016
642095,HARDIN CO.,ELIZABETH TOWN ARPT,2016-07-22,1925,EST-5,93,ELIZABETH TOWN ARPT,2016-07-22,1925,37.75,-85.91,37.7518,-85.9047,2016
642098,OHIO CO.,HARTFORD,2016-07-22,1945,CST-6,183,HARTFORD,2016-07-22,1945,37.45,-86.89,37.4599,-86.9034,2016
642450,PIKE CO.,ROCKHOUSE,2016-07-27,1700,EST-5,195,LOOKOUT,2016-07-27,1800,37.33,-82.4518,37.325,-82.4522,2016
642451,WHITLEY CO.,VERNE,2016-07-27,1730,EST-5,235,VERNE,2016-07-27,1815,36.72,-84.07,36.7165,-84.0704,2016
642453,WHITLEY CO.,ROCKHOLDS,2016-07-27,2300,EST-5,235,ROCKHOLDS,2016-07-27,2345,36.83,-84.12,36.8337,-84.1196,2016
642105,FRANKLIN CO.,FLAG FORK,2016-07-28,0417,EST-5,73,FLAG FORK,2016-07-28,0417,38.29,-84.95,38.29,-84.9428,2016
642210,FRANKLIN CO.,BENSON,2016-07-28,0417,EST-5,73,BENSON,2016-07-28,0417,38.22,-84.99,38.2212,-84.9865,2016
642106,SCOTT CO.,ROGERS GAP,2016-07-28,0426,EST-5,209,ROGERS GAP,2016-07-28,0426,38.3,-84.56,38.3033,-84.5628,2016
642661,CAMPBELL CO.,NEWPORT,2016-07-28,0500,EST-5,37,DAYTON,2016-07-28,0700,39.1,-84.48,39.1152,-84.4576,2016
