EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON
642191,2016-07-07,2016-07-07,1530,1530,36.7388,-86.4784,36.737,-86.4907
637123,2016-07-08,2016-07-08,1328,1328,37.75,-84.29,37.7535,-84.3065
637124,2016-07-08,2016-07-08,1455,1455,37.41,-84.55,37.4157,-84.5364
637125,2016-07-08,2016-07-08,1457,1457,37.6098,-84.5514,37.6105,-84.5624
634805,2016-07-08,2016-07-08,1530,1700,37.5295,-83.3542,37.5465,-83.3581
634806,2016-07-08,2016-07-08,1536,1636,37.1577,-84.4732,37.1574,-84.4731
634811,2016-07-08,2016-07-08,1659,1759,36.93,-83.53,36.9266,-83.5352
634810,2016-07-08,2016-07-08,1739,1909,37.17,-83.53,37.1662,-83.5656
646745,2016-07-08,2016-07-08,1820,1930,37.0872,-88.7197,37.0852,-88.7029
646749,2016-07-08,2016-07-08,1840,1930,37.05,-89.05,37.15,-88.95
634809,2016-07-08,2016-07-08,1910,2020,37.1086,-83.6569,37.1167,-83.6473
646761,2016-07-12,2016-07-12,923,1230,37.6145,-87.53,37.6,-87.5483
646758,2016-07-12,2016-07-12,930,1300,37.77,-87.12,37.77,-87.0834
646763,2016-07-12,2016-07-12,930,1230,37.6151,-87.3085,37.5607,-87.1923
642090,2016-07-22,2016-07-22,1528,1528,37.0,-85.9,37.0042,-85.9045
642092,2016-07-22,2016-07-22,1528,1528,37.03,-85.94,37.0303,-85.9385
646788,2016-07-22,2016-07-22,1850,2000,37.5679,-87.0756,37.5664,-87.0886
642097,2016-07-22,2016-07-22,1916,1916,37.41,-86.88,37.412,-86.8736
642095,2016-07-22,2016-07-22,1925,1925,37.75,-85.91,37.7518,-85.9047
642098,2016-07-22,2016-07-22,1945,1945,37.45,-86.89,37.4599,-86.9034
642450,2016-07-27,2016-07-27,1700,1800,37.33,-82.4518,37.325,-82.4522
642451,2016-07-27,2016-07-27,1730,1815,36.72,-84.07,36.7165,-84.0704
642453,2016-07-27,2016-07-27,2300,2345,36.83,-84.12,36.8337,-84.1196
642105,2016-07-28,2016-07-28,417,417,38.29,-84.95,38.29,-84.9428
642210,2016-07-28,2016-07-28,417,417,38.22,-84.99,38.2212,-84.9865
642106,2016-07-28,2016-07-28,426,426,38.3,-84.56,38.3033,-84.5628
642661,2016-07-28,2016-07-28,500,700,39.1,-84.48,39.1152,-84.4576
642107,2016-07-28,2016-07-28,1024,1024,37.97,-84.13,37.9705,-84.1237
642458,2016-07-28,2016-07-28,1030,1055,38.0565,-83.9395,38.0571,-83.9398
642454,2016-07-28,2016-07-28,1100,1200,38.2596,-83.5171,38.2524,-83.516
646931,2016-07-29,2016-07-29,730,930,36.93,-87.22,36.98,-87.15
642464,2016-07-29,2016-07-29,1648,1812,38.0066,-83.95,38.0073,-83.9478
642109,2016-07-29,2016-07-29,1844,1844,37.75,-84.37,37.7504,-84.3644
641513,2016-08-01,2016-08-01,1220,1420,38.65,-85.12,38.6505,-85.1219
641514,2016-08-01,2016-08-01,1220,1420,38.68,-85.16,38.6793,-85.1609
650390,2016-08-01,2016-08-01,1418,1615,37.08,-88.63,37.03,-88.7244
654133,2016-08-01,2016-08-01,1421,1600,36.9373,-88.5241,36.929,-88.5239
650392,2016-08-01,2016-08-01,1425,1615,37.02,-88.28,37.03,-88.3863
642192,2016-08-01,2016-08-01,1623,1623,38.0265,-84.1855,38.0276,-84.1714
640987,2016-08-01,2016-08-01,1630,1745,38.0668,-82.8951,38.0271,-82.8452
641166,2016-08-01,2016-08-01,1700,1815,38.2558,-82.6691,38.2436,-82.6544
642194,2016-08-01,2016-08-01,1709,1709,37.9208,-84.2581,37.9083,-84.2696
642195,2016-08-01,2016-08-01,1810,1810,37.96,-84.22,37.9616,-84.2205
642478,2016-08-02,2016-08-02,200,400,37.1675,-84.6519,37.1675,-84.6507
642482,2016-08-04,2016-08-04,1621,1651,37.1467,-83.7795,37.1472,-83.772
642483,2016-08-04,2016-08-04,1900,2030,36.9127,-83.5386,36.9248,-83.5349
652342,2016-08-05,2016-08-05,1400,1500,37.5797,-86.9797,37.5815,-86.9868
652348,2016-08-05,2016-08-05,1625,1730,37.1803,-88.8948,37.1353,-88.7654
652346,2016-08-05,2016-08-05,1640,1730,36.9938,-89.0767,37.0021,-89.0681
654136,2016-08-06,2016-08-06,1215,1315,36.87,-88.35,36.8426,-88.3754
642489,2016-08-08,2016-08-08,1200,1300,36.9303,-83.4183,36.935,-83.417
642487,2016-08-08,2016-08-08,1230,1330,36.7621,-83.7821,36.7661,-83.7883
654082,2016-08-17,2016-08-17,600,900,37.07,-88.98,37.1385,-89.003
654084,2016-08-17,2016-08-17,707,900,37.168,-88.8531,37.1615,-88.8046
654089,2016-08-17,2016-08-17,830,1030,37.7763,-87.1051,37.75,-87.2066
645405,2016-08-17,2016-08-17,1000,1200,39.0317,-84.4706,39.0317,-84.4703
643572,2016-08-17,2016-08-17,1615,1655,38.494,-82.6721,38.4703,-82.6927
647034,2016-08-28,2016-08-28,1617,1617,37.5649,-84.3192,37.5555,-84.3209
649187,2016-08-28,2016-08-28,1816,2016,38.9838,-84.6122,38.9842,-84.6111
649188,2016-08-28,2016-08-28,1830,2030,39.036,-84.5604,39.0621,-84.5916
649190,2016-08-28,2016-08-28,1830,2030,39.08,-84.51,39.0848,-84.5137
649191,2016-08-28,2016-08-28,1849,2049,38.99,-84.64,38.9939,-84.6208
649193,2016-08-28,2016-08-28,1850,2050,39.0554,-84.4382,39.0564,-84.4416
649196,2016-08-28,2016-08-28,1850,2050,39.09,-84.49,39.089,-84.492
650357,2016-09-18,2016-09-18,620,815,37.8651,-83.9387,37.8651,-83.9382
650359,2016-09-18,2016-09-18,815,930,37.8454,-83.8621,37.8453,-83.8614
658206,2016-10-19,2016-10-19,2101,2300,38.9557,-84.6469,38.9564,-84.6467
658207,2016-10-19,2016-10-19,2110,2310,38.96,-84.38,38.9682,-84.4203
676345,2017-03-01,2017-03-01,530,630,38.5957,-83.3802,38.5967,-83.3749
676346,2017-03-01,2017-03-01,530,630,38.57,-83.43,38.5581,-83.4328
676349,2017-03-01,2017-03-01,630,800,38.5332,-83.5826,38.574,-83.308
676367,2017-03-01,2017-03-01,645,745,39.05,-84.81,39.0579,-84.8103
675717,2017-03-01,2017-03-01,700,700,37.81,-86.8,37.8104,-86.7956
673714,2017-03-01,2017-03-01,830,1140,38.5528,-83.0968,38.5412,-83.1099
680040,2017-04-11,2017-04-11,1930,2100,36.87,-83.88,36.8629,-83.8792
681837,2017-04-16,2017-04-16,2037,2200,39.0569,-84.4351,39.0564,-84.4347
681840,2017-04-16,2017-04-16,2037,2200,39.0708,-84.5064,39.0707,-84.5069
681252,2017-04-21,2017-04-21,1800,2000,36.8941,-84.1248,36.8943,-84.1217
681544,2017-04-22,2017-04-22,1050,1410,36.77,-83.17,36.763,-83.1657
684594,2017-04-29,2017-04-29,29,29,38.35,-85.6,38.3496,-85.6027
687747,2017-04-29,2017-04-29,142,300,37.8493,-87.5821,37.8462,-87.5658
684595,2017-04-29,2017-04-29,220,220,38.4157,-85.6004,38.4069,-85.6044
688084,2017-04-29,2017-04-29,800,1000,38.64,-85.01,38.6369,-85.017
688085,2017-04-29,2017-04-29,830,1030,38.9618,-84.657,38.9616,-84.6579
689605,2017-04-30,2017-04-30,1050,1600,36.5888,-88.9515,36.6762,-89.0181
689606,2017-04-30,2017-04-30,1146,1600,37.0536,-88.9117,37.1095,-88.9295
687766,2017-05-19,2017-05-19,740,740,36.75,-86.23,36.7458,-86.2102
687768,2017-05-19,2017-05-19,800,800,36.75,-86.23,36.7705,-86.1931
687770,2017-05-19,2017-05-19,817,817,36.75,-86.2,36.7566,-86.1922
687772,2017-05-19,2017-05-19,840,840,36.75,-86.2,36.761,-86.1774
688102,2017-05-19,2017-05-19,940,940,37.2948,-83.1763,37.2976,-83.1722
688103,2017-05-19,2017-05-19,954,1006,37.5312,-82.3575,37.5419,-82.3607
688104,2017-05-19,2017-05-19,1057,1057,37.5361,-82.6405,37.5358,-82.6393
688107,2017-05-19,2017-05-19,1132,1145,37.48,-82.75,37.565,-82.7823
688945,2017-05-20,2017-05-20,1540,1740,38.33,-82.8,38.3268,-82.7864
688949,2017-05-20,2017-05-20,1545,1745,38.3643,-82.7709,38.3699,-82.7914
691229,2017-05-20,2017-05-20,1730,1830,38.34,-83.34,38.3478,-83.3396
691230,2017-05-20,2017-05-20,2000,2100,38.6819,-85.17,38.6753,-85.1675
688286,2017-05-20,2017-05-20,2138,2348,37.6912,-82.9715,37.6662,-82.955
687774,2017-05-21,2017-05-21,1656,1656,37.19,-85.92,37.1902,-85.9019
688609,2017-05-24,2017-05-24,1330,1530,37.3019,-82.3519,37.3032,-82.3457
688608,2017-05-24,2017-05-24,1555,1655,37.6927,-82.4095,37.6937,-82.4018
691253,2017-05-24,2017-05-24,1830,1900,38.74,-84.98,38.7354,-84.9494
691257,2017-05-24,2017-05-24,1845,1915,38.78,-84.91,38.7812,-84.9075
689886,2017-05-27,2017-05-27,1600,1700,37.7096,-83.9738,37.7044,-83.9701
692708,2017-05-27,2017-05-27,1715,1745,38.4586,-83.3795,38.4643,-83.3828
691150,2017-05-27,2017-05-27,1825,1825,37.23,-85.5,37.2328,-85.5054
689887,2017-05-27,2017-05-27,1830,1900,37.09,-82.84,37.0898,-82.8266
691147,2017-05-27,2017-05-27,1835,1835,37.35,-85.35,37.356,-85.3329
691148,2017-05-27,2017-05-27,1905,1905,37.35,-85.35,37.3546,-85.3391
689888,2017-05-27,2017-05-28,1910,5,37.18,-84.64,37.1552,-84.6428
691149,2017-05-27,2017-05-27,1914,1914,37.29,-85.1,37.2936,-85.098
691151,2017-05-27,2017-05-27,2009,2009,37.35,-85.35,37.3618,-85.3527
691152,2017-05-27,2017-05-27,2028,2028,37.32,-84.93,37.3307,-84.9172
691155,2017-05-27,2017-05-27,2033,2033,36.7,-85.14,36.7016,-85.1265
691156,2017-05-27,2017-05-27,2102,2102,36.8,-85.37,36.7965,-85.3569
689894,2017-05-27,2017-05-28,2140,6,36.8436,-83.7814,36.8398,-83.7819
689901,2017-05-27,2017-05-28,2145,203,36.7975,-83.339,36.8011,-83.3379
689907,2017-05-27,2017-05-28,2255,5,37.17,-84.56,37.1558,-84.5587
689910,2017-05-27,2017-05-28,2344,5,37.1645,-84.5022,37.1628,-84.5016
693427,2017-06-14,2017-06-14,1537,1550,37.72,-83.05,37.7176,-83.0326
693428,2017-06-14,2017-06-14,1625,1625,37.33,-82.88,37.3301,-82.8795
703397,2017-06-17,2017-06-17,1735,1930,36.85,-88.36,36.8544,-88.4207
703398,2017-06-17,2017-06-17,1745,2100,36.65,-88.45,36.7102,-88.2828
694330,2017-06-18,2017-06-18,1540,1540,37.9,-85.31,37.8987,-85.3058
703402,2017-06-18,2017-06-18,1615,1900,37.02,-88.53,37.03,-88.67
694553,2017-06-18,2017-06-18,1949,2049,38.3884,-83.2797,38.3894,-83.2797
697593,2017-06-23,2017-06-23,1640,1640,37.74,-85.78,37.7445,-85.7698
702394,2017-06-23,2017-06-23,1645,1645,37.75,-85.97,37.7517,-85.9703
697594,2017-06-23,2017-06-23,1654,1654,37.69,-86.07,37.6832,-86.0379
702395,2017-06-23,2017-06-23,1745,1745,37.84,-85.73,37.841,-85.7333
702396,2017-06-23,2017-06-23,1747,1747,38.11,-84.92,38.1126,-84.9393
702400,2017-06-23,2017-06-23,1747,1747,37.87,-85.43,37.8808,-85.426
702399,2017-06-23,2017-06-23,1747,1747,38.3,-84.97,38.2974,-84.9484
702398,2017-06-23,2017-06-23,1747,1747,38.1993,-84.8628,38.1997,-84.8622
702397,2017-06-23,2017-06-23,1747,1747,38.17,-84.86,38.1725,-84.8591
702401,2017-06-23,2017-06-23,1800,1800,37.92,-85.01,37.9246,-85.0122
702403,2017-06-23,2017-06-23,1800,1800,38.07,-84.98,38.078,-84.9815
702402,2017-06-23,2017-06-23,1800,1800,38.02,-84.9,38.0247,-84.9019
702404,2017-06-23,2017-06-23,1830,1830,37.65,-85.9,37.6602,-85.8891
702407,2017-06-23,2017-06-23,1830,1830,38.06,-84.73,38.0543,-84.7492
702405,2017-06-23,2017-06-23,1830,1830,37.81,-85.51,37.8121,-85.4951
702406,2017-06-23,2017-06-23,1830,1830,38.31,-84.03,38.3164,-84.0346
695269,2017-06-23,2017-06-23,1835,2235,38.3,-83.66,38.35,-83.53
702408,2017-06-23,2017-06-23,1838,1838,37.38,-85.38,37.3822,-85.3828
702409,2017-06-23,2017-06-23,1845,1845,38.05,-84.49,38.0515,-84.4982
696740,2017-06-23,2017-06-24,1856,200,38.6028,-82.9852,38.4776,-83.0502
697063,2017-06-23,2017-06-24,1905,200,38.4745,-83.1338,38.3131,-83.2269
695276,2017-06-23,2017-06-23,1909,2209,38.2,-83.84,38.2048,-83.779
695283,2017-06-23,2017-06-23,1947,2217,37.86,-83.93,37.8639,-83.9354
702410,2017-06-23,2017-06-23,2002,2002,38.17,-84.54,38.1594,-84.5458
702411,2017-06-23,2017-06-23,2002,2002,38.21,-84.57,38.2139,-84.5701
697043,2017-06-23,2017-06-24,2035,200,38.4684,-82.7109,38.3868,-82.7335
696734,2017-06-23,2017-06-24,2048,100,38.1361,-82.6444,38.1517,-82.6543
695298,2017-06-23,2017-06-23,2050,2250,38.19,-83.44,38.162,-83.5491
695290,2017-06-23,2017-06-23,2050,2250,38.13,-84.01,38.098,-84.0399
695308,2017-06-23,2017-06-23,2110,2240,38.2196,-83.1566,38.2207,-83.1502
697047,2017-06-23,2017-06-24,2200,200,38.3953,-82.7363,38.4144,-82.7389
697738,2017-07-03,2017-07-03,1519,1604,37.32,-83.97,37.3184,-83.9675
697874,2017-07-03,2017-07-03,1630,1730,37.4058,-84.3523,37.4052,-84.3509
698530,2017-07-06,2017-07-06,1037,1037,37.88,-86.74,37.8814,-86.7333
706970,2017-07-22,2017-07-23,2300,200,38.7761,-83.9932,38.7463,-83.9994
706951,2017-07-22,2017-07-23,2300,100,38.77,-84.0,38.7756,-83.9989
706950,2017-07-22,2017-07-23,2300,300,38.64,-83.75,38.6341,-83.7062
702373,2017-07-23,2017-07-23,7,240,38.4443,-83.7439,38.4402,-83.7484
711116,2017-07-23,2017-07-23,110,330,38.3638,-83.3643,38.29,-83.3704
705010,2017-07-27,2017-07-27,1630,1800,38.1336,-82.8378,38.0479,-82.5735
704911,2017-07-28,2017-07-28,1455,1620,37.76,-83.3,37.7458,-83.3032
704913,2017-07-28,2017-07-28,1455,1625,37.79,-83.28,37.7884,-83.264
704914,2017-07-28,2017-07-28,1502,1710,37.75,-83.07,37.7591,-83.0963
704917,2017-07-28,2017-07-28,1600,1730,37.75,-83.24,37.7314,-83.1948
704919,2017-07-28,2017-07-28,1630,1800,37.81,-82.94,37.8022,-82.9346
704918,2017-07-28,2017-07-28,1630,1805,37.78,-82.86,37.7714,-82.8634
705999,2017-08-03,2017-08-03,1626,1626,38.44,-85.34,38.4438,-85.349
706000,2017-08-03,2017-08-03,1627,1627,38.45,-85.29,38.4505,-85.2955
711484,2017-09-01,2017-09-01,107,107,36.74,-86.67,36.7362,-86.6691
711486,2017-09-01,2017-09-01,242,242,36.89,-86.73,36.8958,-86.725
711487,2017-09-01,2017-09-01,306,306,36.7029,-86.3889,36.7225,-86.6272
718430,2017-09-01,2017-09-01,347,1200,36.6425,-87.2069,36.6415,-87.2733
711488,2017-09-01,2017-09-01,518,518,36.72,-86.58,36.7254,-86.5795
711489,2017-09-01,2017-09-01,615,615,37.18,-85.91,37.1834,-85.9071
711490,2017-09-01,2017-09-01,652,652,36.96,-85.88,36.9653,-85.8758
711491,2017-09-01,2017-09-01,715,715,37.0,-85.9,37.0033,-85.8952
711492,2017-09-01,2017-09-01,715,715,36.8405,-86.914,36.8371,-86.914
711493,2017-09-01,2017-09-01,730,730,36.98,-85.62,36.9888,-85.6163
711494,2017-09-01,2017-09-01,740,740,36.86,-86.82,36.8588,-86.839
711495,2017-09-01,2017-09-01,830,830,36.98,-85.61,36.9844,-85.6032
723533,2017-10-10,2017-10-10,1120,1430,37.2741,-87.0694,37.2637,-87.1614
732317,2018-02-22,2018-02-22,855,1055,38.4978,-83.7658,38.4964,-83.7645
736600,2018-02-24,2018-02-24,1830,1830,38.26,-85.53,38.2682,-85.554
736601,2018-02-24,2018-02-24,1845,1845,38.27,-85.81,38.2701,-85.7922
736602,2018-02-24,2018-02-24,1859,1859,38.23,-85.58,38.2307,-85.5704
736603,2018-02-24,2018-02-24,1901,1901,38.26,-85.72,38.2613,-85.7114
736604,2018-02-24,2018-02-24,1917,1917,38.09,-85.77,38.0986,-85.7669
736605,2018-02-24,2018-02-24,1919,1919,38.23,-85.58,38.2512,-85.5885
736606,2018-02-24,2018-02-24,1951,1951,38.28,-85.55,38.2814,-85.5436
736607,2018-02-24,2018-02-24,2000,2000,38.25,-85.58,38.2498,-85.5727
733160,2018-02-24,2018-02-24,2028,2228,38.68,-85.16,38.6557,-85.128
733165,2018-02-24,2018-02-24,2035,2235,38.68,-84.91,38.6651,-84.9054
737276,2018-02-24,2018-02-24,2113,2315,37.7756,-87.1421,37.6765,-87.1552
736608,2018-02-24,2018-02-24,2117,2117,38.42,-85.33,38.4309,-85.3408
733168,2018-02-24,2018-02-24,2122,2322,39.08,-84.51,39.0658,-84.5123
736609,2018-02-24,2018-02-24,2123,2123,38.01,-85.86,38.0082,-85.8661
733169,2018-02-24,2018-02-24,2127,2327,38.96,-84.38,38.8428,-84.3644
737279,2018-02-24,2018-02-24,2130,2300,37.75,-87.85,37.7357,-87.8638
733172,2018-02-24,2018-02-24,2139,2339,38.99,-84.64,38.9257,-84.641
736610,2018-02-24,2018-02-24,2141,2141,38.53,-85.3,38.5329,-85.2945
736611,2018-02-24,2018-02-24,2145,2145,37.99,-85.7,37.9933,-85.6932
736612,2018-02-24,2018-02-24,2150,2150,38.04,-85.86,38.0371,-85.8745
736616,2018-02-24,2018-02-24,2200,2200,37.9,-86.77,37.9087,-86.7596
736613,2018-02-24,2018-02-24,2230,2230,38.19,-85.66,38.1902,-85.6582
737281,2018-02-24,2018-02-25,2238,100,37.54,-87.76,37.5298,-87.7244
736614,2018-02-24,2018-02-24,2238,2238,38.25,-85.6,38.2511,-85.5959
736615,2018-02-24,2018-02-24,2255,2255,38.1,-85.76,38.1068,-85.7645
742612,2018-02-24,2018-02-25,2300,300,38.5233,-85.2228,38.4475,-85.1914
736617,2018-02-24,2018-02-24,2312,2312,38.25,-85.61,38.2541,-85.6083
736618,2018-02-24,2018-02-24,2341,2341,37.7,-85.91,37.7147,-85.9059
736619,2018-02-24,2018-02-24,2357,2357,38.17,-85.71,38.1809,-85.6792
736620,2018-02-24,2018-02-24,2359,2359,38.24,-85.6,38.2401,-85.6044
736621,2018-02-25,2018-02-25,5,5,38.12,-85.75,38.1241,-85.7402
736622,2018-02-25,2018-02-25,25,25,38.17,-85.71,38.173,-85.6957
736639,2018-02-25,2018-02-25,30,30,38.41,-85.61,38.4082,-85.6149
742198,2018-04-03,2018-04-03,2000,2200,38.5377,-84.8556,38.5354,-84.8506
746859,2018-05-05,2018-05-05,1519,1645,38.19,-85.73,38.1909,-85.7366
746862,2018-05-05,2018-05-05,1526,1645,38.2603,-85.7674,38.2599,-85.7681
745106,2018-05-15,2018-05-15,1642,2003,37.1679,-82.7292,37.1473,-82.7054
745280,2018-05-16,2018-05-16,0,100,38.4,-83.26,38.415,-83.2598
746867,2018-05-16,2018-05-16,1421,1521,38.2061,-84.5606,38.2055,-84.5607
746868,2018-05-16,2018-05-16,1421,1530,38.2761,-84.5709,38.2766,-84.5726
745282,2018-05-16,2018-05-16,1535,1835,38.14,-83.87,38.122,-83.8874
745283,2018-05-16,2018-05-16,1551,1821,38.14,-83.99,38.139,-83.9894
745284,2018-05-16,2018-05-16,1655,1845,38.19,-83.44,38.1875,-83.4417
746869,2018-05-16,2018-05-16,1700,1820,37.2335,-85.6363,37.2355,-85.636
745281,2018-05-16,2018-05-16,1730,1830,38.5762,-83.5982,38.502,-83.2641
745285,2018-05-16,2018-05-16,1912,2011,38.07,-83.16,38.07,-83.1567
746870,2018-05-18,2018-05-18,1530,1715,38.3129,-84.0237,38.3357,-83.892
745485,2018-05-18,2018-05-18,1555,1905,37.97,-83.07,37.9695,-83.0661
746871,2018-05-18,2018-05-18,1650,1830,37.9881,-84.494,37.9872,-84.4939
746872,2018-05-18,2018-05-18,1721,1821,38.0206,-84.4815,38.0203,-84.4811
746873,2018-05-18,2018-05-18,1724,1824,38.0225,-84.4851,38.0222,-84.4842
746875,2018-05-18,2018-05-18,1725,2025,37.3991,-87.0566,37.3934,-87.0657
745486,2018-05-18,2018-05-18,1726,1856,37.7114,-83.1134,37.711,-83.115
745508,2018-05-18,2018-05-18,1730,1930,38.6445,-84.565,38.635,-84.5619
746874,2018-05-18,2018-05-18,1750,1850,37.96,-84.5,37.9594,-84.5046
745503,2018-05-18,2018-05-18,1800,1830,38.68,-84.6,38.6804,-84.5925
745505,2018-05-18,2018-05-18,1800,1900,38.7599,-84.6429,38.76,-84.6419
745512,2018-05-18,2018-05-18,1900,2000,38.61,-84.6,38.6129,-84.5966
745487,2018-05-18,2018-05-18,1945,2145,37.3271,-83.9515,37.3255,-83.9359
746878,2018-05-22,2018-05-22,1500,1600,36.9917,-85.0466,36.9881,-85.0449
754719,2018-05-25,2018-05-25,1300,1430,37.03,-88.62,37.0672,-88.5983
754718,2018-05-30,2018-05-30,620,830,37.07,-88.64,37.0594,-88.6583
757535,2018-05-31,2018-05-31,1200,1230,37.6428,-84.3467,37.6427,-84.3443
757536,2018-05-31,2018-05-31,1215,1245,37.7429,-84.2524,37.7423,-84.25
757537,2018-05-31,2018-05-31,1223,1253,37.6491,-84.2389,37.6472,-84.2367
748121,2018-05-31,2018-05-31,1400,1600,37.48,-84.09,37.4787,-84.0982
757539,2018-05-31,2018-05-31,1430,1500,37.6452,-85.2935,37.6787,-85.2835
757540,2018-05-31,2018-05-31,1450,1520,37.6203,-85.2375,37.6181,-85.2381
757541,2018-05-31,2018-05-31,1455,1525,37.5899,-85.2071,37.5889,-85.2033
754715,2018-05-31,2018-05-31,1510,1620,37.08,-88.8819,37.089,-88.8967
757547,2018-05-31,2018-05-31,1515,1535,37.0,-85.11,37.0032,-85.1116
754716,2018-05-31,2018-05-31,1540,1730,36.8807,-87.5184,36.8983,-87.5393
757542,2018-05-31,2018-05-31,1555,1625,37.6662,-85.2466,37.6672,-85.2484
757543,2018-05-31,2018-05-31,1557,1630,37.6106,-84.9558,37.6149,-84.9573
757544,2018-05-31,2018-05-31,1601,1631,37.7255,-84.7568,37.7344,-84.7567
757545,2018-05-31,2018-05-31,1603,1633,37.734,-84.8314,37.7344,-84.8337
757546,2018-05-31,2018-05-31,1605,1635,37.62,-85.25,37.6202,-85.236
757548,2018-05-31,2018-05-31,1625,1655,37.65,-84.95,37.6438,-84.948
748122,2018-05-31,2018-05-31,1730,1930,36.8559,-84.185,36.8567,-84.1843
755248,2018-06-11,2018-06-12,2351,100,38.3614,-82.9375,38.3206,-82.9456
755274,2018-06-12,2018-06-12,2231,2231,37.65,-84.95,37.6486,-84.9479
757427,2018-06-26,2018-06-26,900,930,37.47,-84.82,37.4808,-84.8198
757428,2018-06-26,2018-06-26,900,1030,37.54,-84.81,37.5414,-84.8018
757429,2018-06-26,2018-06-26,1116,1145,37.48,-84.79,37.4765,-84.7764
757430,2018-06-26,2018-06-26,1215,1245,36.8873,-85.6221,36.8873,-85.6157
752882,2018-06-26,2018-06-26,1254,1414,36.8576,-83.2661,36.8392,-83.2151
752889,2018-06-26,2018-06-26,1425,1540,37.4975,-84.1662,37.4989,-84.1638
757431,2018-06-26,2018-06-26,1427,1445,37.37,-84.82,37.3637,-84.8164
757434,2018-06-26,2018-06-26,1505,1535,38.2823,-84.6561,38.2923,-84.6406
752893,2018-06-26,2018-06-26,1715,1755,36.7022,-83.6674,36.7029,-83.6669
763845,2018-07-01,2018-07-01,1452,1522,37.5431,-84.4101,37.5402,-84.4133
763847,2018-07-01,2018-07-01,1605,1630,37.59,-84.79,37.5788,-84.7939
763879,2018-07-02,2018-07-02,1520,1550,37.8375,-84.5408,37.8353,-84.5397
763882,2018-07-02,2018-07-02,1613,1645,38.31,-84.81,38.3067,-84.8137
763883,2018-07-02,2018-07-02,1748,1815,38.272,-85.6961,38.276,-85.6997
763884,2018-07-02,2018-07-02,1757,1823,38.2455,-85.6981,38.244,-85.6979
763886,2018-07-03,2018-07-03,1300,1330,38.5835,-85.3128,38.5871,-85.307
764249,2018-07-20,2018-07-20,2010,2040,38.2508,-85.6638,38.2511,-85.663
764270,2018-07-20,2018-07-20,2045,2105,38.27,-85.49,38.2822,-85.4822
762096,2018-08-01,2018-08-01,915,1015,37.9525,-83.9413,37.9535,-83.9415
762095,2018-08-01,2018-08-01,950,1025,37.8619,-83.9395,37.8616,-83.9396
763960,2018-08-08,2018-08-08,1412,1446,36.882,-84.0497,36.8824,-84.0496
767280,2018-08-11,2018-08-11,1425,1715,38.3473,-82.9778,38.2495,-82.9537
764530,2018-08-11,2018-08-11,1435,1635,38.58,-83.33,38.5818,-83.327
764531,2018-08-11,2018-08-11,1435,1635,38.68,-83.48,38.6855,-83.489
764532,2018-08-11,2018-08-11,1615,1815,38.64,-83.41,38.639,-83.406
764533,2018-08-11,2018-08-11,1730,1930,38.5833,-84.146,38.5827,-84.1437
782830,2018-08-11,2018-08-11,1830,1900,38.1151,-84.8099,38.1163,-84.8116
782825,2018-08-11,2018-08-11,1858,1930,38.1556,-84.8744,38.1574,-84.8598
771264,2018-08-16,2018-08-16,730,800,37.139,-86.222,37.1026,-86.2006
782852,2018-08-17,2018-08-17,530,600,36.7069,-85.6738,36.7097,-85.6778
782853,2018-08-17,2018-08-17,530,600,36.76,-85.69,36.7588,-85.6815
782843,2018-08-18,2018-08-18,1535,1600,38.1924,-84.8985,38.1918,-84.8987
767024,2018-08-18,2018-08-18,1810,1940,36.9551,-84.0766,36.9561,-84.0769
767026,2018-08-18,2018-08-18,1812,1942,36.9425,-84.1032,36.9429,-84.1013
767025,2018-08-18,2018-08-18,1825,1945,36.8657,-83.8843,36.8662,-83.8835
782845,2018-08-19,2018-08-19,2100,2130,38.21,-85.7,38.2075,-85.7022
773261,2018-09-06,2018-09-06,1930,2030,38.0843,-83.6906,38.0845,-83.6882
772816,2018-09-07,2018-09-07,1830,1915,39.0506,-84.4852,39.0497,-84.4842
783637,2018-09-08,2018-09-08,1955,2030,38.27,-85.7964,38.2698,-85.7958
783635,2018-09-08,2018-09-08,1955,2100,38.2378,-85.7878,38.2368,-85.788
783638,2018-09-08,2018-09-08,1957,2030,38.2368,-85.7833,38.2368,-85.7823
783651,2018-09-08,2018-09-08,2000,2030,38.2056,-85.7505,38.2068,-85.7511
783639,2018-09-08,2018-09-08,2000,2030,38.1018,-85.8568,38.105,-85.857
783656,2018-09-08,2018-09-08,2005,2035,38.2429,-85.7758,38.2431,-85.7794
783652,2018-09-08,2018-09-08,2005,2035,38.2223,-85.7921,38.2228,-85.7939
783657,2018-09-08,2018-09-08,2010,2040,38.2523,-85.7939,38.252,-85.7816
784424,2018-09-08,2018-09-08,2200,2300,38.2374,-85.778,38.2371,-85.7749
783658,2018-09-09,2018-09-09,715,745,37.97,-84.13,37.9655,-84.1326
774126,2018-09-09,2018-09-09,1025,1155,38.0672,-83.9436,38.0678,-83.9406
773423,2018-09-09,2018-09-09,1030,1121,38.1172,-83.733,38.1166,-83.7143
780981,2018-09-09,2018-09-09,1130,1500,38.4579,-83.0517,38.4764,-83.1146
780986,2018-09-09,2018-09-09,1300,1500,38.3998,-82.9001,38.4917,-83.0869
