EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,TEMP_MAX_F,TEMP_MIN_F,TEMP_MEAN_F,SUNRISE,SUNSET,PRECIP_SUM_IN,RAIN_SUM_IN,PRECIP_HOURS,MAX_WIND_MPH,MAX_GUST_MPH
1071302,2023-01-03,2023-01-03,829,1029,38.4719,-84.183,38.3611,-84.2593,63.86,53.96,59.16125,2023-01-03 12:54:07,2023-01-03 22:27:43,1.535433,1.535433,18.0,17.471529,45.4111
1071303,2023-01-03,2023-01-03,830,1030,38.0832,-84.555,38.0969,-84.4824,61.88,54.95,59.146248,2023-01-03 12:54:34,2023-01-03 22:30:33,2.1181102,2.1181102,18.0,17.121454,42.7267
1071305,2023-01-03,2023-01-03,831,1031,38.2356,-84.3463,38.2874,-84.1833,62.87,54.5,59.326252,2023-01-03 12:53:56,2023-01-03 22:29:08,1.9094489,1.9094489,19.0,16.05817,36.9105
1071307,2023-01-03,2023-01-03,840,1040,38.069,-85.4054,38.0713,-85.3119,62.42,53.15,59.656246,2023-01-03 12:57:58,2023-01-03 22:33:57,1.2204725,1.2204725,17.0,15.148967,38.029
1063421,2023-01-03,2023-01-03,900,1000,38.4629,-84.0744,38.473,-84.0747,63.68,53.78,58.984997,2023-01-03 12:53:38,2023-01-03 22:27:14,1.8582677,1.8582677,18.0,16.267159,43.8452
1063965,2023-01-03,2023-01-03,900,1000,38.5876,-84.4649,38.5845,-84.461,62.33,54.32,59.03,2023-01-03 12:55:45,2023-01-03 22:28:58,1.6102362,1.6102362,18.0,15.153921,36.9105
1063423,2023-01-03,2023-01-03,900,1000,38.3673,-84.7951,38.3725,-84.7753,62.06,53.42,59.074997,2023-01-03 12:56:13,2023-01-03 22:30:37,1.5629922,1.5629922,19.0,18.931417,40.7134
1063966,2023-01-03,2023-01-03,915,1015,38.61,-84.3075,38.6103,-84.3047,62.510002,53.87,59.0825,2023-01-03 12:55:26,2023-01-03 22:28:15,1.6377952,1.6377952,18.0,14.583455,36.6868
1071308,2023-01-03,2023-01-03,940,1140,38.2331,-85.478,38.2366,-85.4573,62.42,53.6,59.528755,2023-01-03 12:58:48,2023-01-03 22:33:59,1.4133859,1.4133859,18.0,15.846425,37.357903
1063967,2023-01-03,2023-01-03,945,1045,38.54,-84.54,38.548,-84.5401,62.33,54.32,59.03,2023-01-03 12:55:45,2023-01-03 22:28:58,1.6102362,1.6102362,18.0,15.153921,36.9105
1064550,2023-01-03,2023-01-03,945,1100,38.55,-84.54,38.5541,-84.5395,62.33,54.32,59.03,2023-01-03 12:55:45,2023-01-03 22:28:58,1.6102362,1.6102362,18.0,15.153921,36.9105
1063970,2023-01-03,2023-01-03,945,1045,38.59,-84.32,38.5922,-84.3177,62.510002,53.87,59.0825,2023-01-03 12:55:26,2023-01-03 22:28:15,1.6377952,1.6377952,18.0,14.583455,36.6868
1063969,2023-01-03,2023-01-03,945,1045,38.6624,-84.7136,38.6658,-84.71,62.15,53.6,58.722496,2023-01-03 12:56:54,2023-01-03 22:29:43,1.8070868,1.8070868,19.0,15.951864,39.8186
1063427,2023-01-03,2023-01-03,1000,1100,38.4666,-84.9284,38.466,-84.9173,61.79,53.15,58.7375,2023-01-03 12:57:03,2023-01-03 22:30:39,1.7559055,1.7559055,19.0,14.506043,37.1342
1063434,2023-01-03,2023-01-03,1000,1130,38.5678,-84.1676,38.5759,-84.1816,63.41,53.42,59.041252,2023-01-03 12:54:17,2023-01-03 22:27:30,1.5393701,1.5393701,18.0,17.007086,41.8319
1078729,2023-02-16,2023-02-16,400,845,36.97,-88.62,36.9334,-88.5579,67.64,40.46,58.737503,2023-02-16 12:41:32,2023-02-16 23:35:02,0.7952756,0.7952756,14.0,14.655338,31.5417
1075680,2023-02-16,2023-02-16,710,950,37.5938,-87.1533,37.7007,-87.0688,67.1,40.370003,58.298748,2023-02-16 12:36:33,2023-02-16 23:28:22,1.4212598,1.4212598,18.0,15.698895,38.2527
1082501,2023-02-16,2023-02-16,726,926,37.6902,-86.2957,37.6904,-86.2953,62.510002,41.629997,57.1475,2023-02-16 12:33:20,2023-02-16 23:24:46,2.8425195,2.8425195,18.0,12.521206,31.5417
1082502,2023-02-16,2023-02-16,745,1045,37.7254,-86.5242,37.7254,-86.5235,63.41,40.73,57.1025,2023-02-16 12:34:18,2023-02-16 23:25:44,2.7913384,2.7913384,17.0,14.123249,32.4365
1082504,2023-02-16,2023-02-16,914,1114,38.015,-85.5139,38.0145,-85.5099,61.61,47.21,57.248753,2023-02-16 12:30:44,2023-02-16 23:21:24,3.5393698,3.5393698,19.0,13.952138,30.1995
1075681,2023-02-16,2023-02-16,930,1100,37.22,-88.07,37.2005,-88.0718,65.03,39.829998,57.053745,2023-02-16 12:39:58,2023-02-16 23:32:43,2.2244096,2.2244096,17.0,13.928806,33.555
1075682,2023-02-16,2023-02-16,945,1115,37.52,-87.67,37.5364,-87.701,65.84,39.920002,56.723747,2023-02-16 12:38:52,2023-02-16 23:30:52,1.4803151,1.4803151,17.0,13.608978,34.6735
1082505,2023-02-16,2023-02-16,1015,1115,37.9311,-85.6684,37.9313,-85.6679,61.61,46.49,57.346245,2023-02-16 12:31:09,2023-02-16 23:22:01,3.5393703,3.5393703,19.0,13.514887,30.8706
1082513,2023-02-16,2023-02-16,1210,1410,37.3447,-85.3349,37.3452,-85.3342,63.68,54.5,58.52,2023-02-16 12:29:08,2023-02-16 23:21:31,2.2322836,2.2322836,21.0,14.5405,33.555
1075684,2023-02-16,2023-02-16,1212,1345,36.6522,-87.5313,36.6548,-87.4107,65.39,44.15,60.094994,2023-02-16 12:36:57,2023-02-16 23:31:11,0.8267716,0.8267716,19.0,15.884275,34.4498
1082515,2023-02-16,2023-02-16,1230,1430,37.9315,-85.7031,37.9314,-85.7024,61.61,46.49,57.346245,2023-02-16 12:31:09,2023-02-16 23:22:01,3.5393703,3.5393703,19.0,13.514887,30.8706
1082516,2023-02-16,2023-02-16,1240,1440,37.9217,-85.6438,37.9205,-85.6411,61.61,46.49,57.346245,2023-02-16 12:31:09,2023-02-16 23:22:01,3.5393703,3.5393703,19.0,13.514887,30.8706
1082517,2023-02-16,2023-02-16,1245,1445,37.9737,-85.5439,37.9738,-85.542,61.61,47.21,57.248753,2023-02-16 12:30:44,2023-02-16 23:21:24,3.5393698,3.5393698,19.0,13.952138,30.1995
1082518,2023-02-16,2023-02-16,1300,1500,37.3506,-85.9664,37.3505,-85.9655,64.130005,46.04,58.8875,2023-02-16 12:31:32,2023-02-16 23:23:54,2.476378,2.476378,19.0,13.891032,32.660202
1082519,2023-02-16,2023-02-16,1422,1622,37.5094,-85.7013,37.509,-85.7011,63.86,48.02,58.53875,2023-02-16 12:30:43,2023-02-16 23:22:43,1.9370079,1.9370079,19.0,15.206665,35.1209
1083323,2023-02-16,2023-02-16,2015,2215,37.7472,-83.068,37.7473,-83.0681,63.86,53.15,57.4175,2023-02-16 12:20:21,2023-02-16 23:11:46,1.46063,1.46063,20.0,12.924363,32.4365
1082940,2023-03-03,2023-03-03,600,1100,36.78,-89.02,36.786,-88.9536,64.22,45.32,52.463753,2023-03-03 12:24:12,2023-03-03 23:52:03,1.3267715,1.3267715,18.0,26.826284,57.938297
1082949,2023-03-03,2023-03-03,600,1200,37.83,-87.58,37.8271,-87.5858,64.31,41.629997,50.10125,2023-03-03 12:19:05,2023-03-03 23:45:27,2.094488,2.094488,21.0,30.72762,60.8464
1082941,2023-03-03,2023-03-03,600,1100,37.07,-88.64,36.965,-88.6721,64.58,43.79,51.050003,2023-03-03 12:22:57,2023-03-03 23:50:25,1.5551181,1.5551181,18.0,27.252869,56.372402
1082942,2023-03-03,2023-03-03,630,1130,36.5358,-88.9882,36.5598,-88.9849,67.369995,46.67,56.179996,2023-03-03 12:23:34,2023-03-03 23:51:48,0.944882,0.944882,16.0,27.428576,58.6094
1082944,2023-03-03,2023-03-03,715,1115,37.0134,-88.82,37.0011,-88.8725,63.86,43.79,50.5925,2023-03-03 12:23:23,2023-03-03 23:50:57,1.3149606,1.3149606,18.0,26.666315,57.7146
1082934,2023-03-03,2023-03-03,730,1030,36.8818,-88.377,36.8737,-88.3185,65.66,43.61,53.66,2023-03-03 12:21:25,2023-03-03 23:49:09,1.1141734,1.1141734,17.0,26.05409,57.2672
1082945,2023-03-03,2023-03-03,730,1230,36.6458,-88.8631,36.5885,-88.9327,65.75,45.5,54.27875,2023-03-03 12:23:11,2023-03-03 23:51:13,0.9527559,0.9527559,17.0,26.030067,56.5961
1082947,2023-03-03,2023-03-03,800,1100,37.099,-88.12,37.101,-88.0922,64.31,43.16,52.6175,2023-03-03 12:20:35,2023-03-03 23:48:02,1.1062993,1.1062993,18.0,25.734251,57.490902
1085394,2023-03-03,2023-03-03,1000,1230,37.77,-87.93,37.6549,-87.8345,65.21,41.9,49.205,2023-03-03 12:20:29,2023-03-03 23:46:58,2.4527557,2.4527557,20.0,28.647577,57.2672
1082943,2023-03-03,2023-03-03,1018,1130,36.9993,-88.3885,36.9968,-88.3564,65.57,43.79,52.83875,2023-03-03 12:21:29,2023-03-03 23:49:03,1.3031496,1.3031496,16.0,25.752718,56.372402
1085393,2023-03-03,2023-03-03,1100,1400,37.4,-87.77,37.48,-87.83,65.66,42.440002,52.37375,2023-03-03 12:19:18,2023-03-03 23:46:22,1.5433072,1.5433072,17.0,27.362818,54.582798
1084604,2023-03-24,2023-03-25,2000,100,36.6193,-88.5617,36.92,-88.52,68.0,56.57,62.967503,2023-03-24 11:52:00,2023-03-25 00:09:16,2.0472443,2.0472443,15.0,14.148029,29.528399
1085398,2023-03-24,2023-03-25,2100,100,36.8385,-88.4664,36.8146,-88.4482,68.27,55.940002,62.405003,2023-03-24 11:51:26,2023-03-25 00:08:49,2.6299214,2.6299214,16.0,11.180524,24.383299
1084605,2023-03-24,2023-03-25,2121,100,36.649,-88.32,36.62,-88.3561,67.82,55.940002,62.795002,2023-03-24 11:51:02,2023-03-25 00:08:20,2.1456692,2.1456692,16.0,12.719464,27.9625
1084606,2023-03-24,2023-03-25,2204,100,37.42,-87.48,37.2,-87.47,65.03,54.86,60.44375,2023-03-24 11:47:25,2023-03-25 00:05:03,1.968504,1.968504,20.0,11.144661,25.949202
1093986,2023-05-09,2023-05-09,250,415,37.1445,-84.0817,37.1443,-84.0831,75.83,59.63,66.06875,2023-05-09 10:33:06,2023-05-10 00:32:15,0.19685037,0.19685037,10.0,8.565111,20.8041
1093987,2023-05-09,2023-05-09,340,415,37.1871,-84.1202,37.1882,-84.1191,75.74,59.18,66.05375,2023-05-09 10:33:24,2023-05-10 00:32:50,0.122047246,0.122047246,10.0,8.701326,21.6989
1102490,2023-06-18,2023-06-19,2314,130,36.7,-88.41,36.7125,-88.4076,85.729996,65.3,72.965,2023-06-18 10:34:53,2023-06-19 01:15:13,0.4094488,0.4094488,6.0,8.727168,20.8041
1119261,2023-06-19,2023-06-19,1800,1900,38.0988,-85.6466,38.0989,-85.6453,73.58,66.65,69.409996,2023-06-19 10:19:44,2023-06-20 01:08:13,1.1456693,1.1456693,16.0,9.678741,18.5671
1115236,2023-06-25,2023-06-25,1010,1210,37.6582,-85.9006,37.6582,-85.9004,90.59,68.18,77.015,2023-06-25 10:23:34,2023-06-26 01:09:10,0.03937008,0.03937008,1.0,12.088083,27.067701
1119188,2023-06-29,2023-06-29,845,1045,37.9342,-86.914,37.9283,-86.9097,86.72,68.45,75.7475,2023-06-29 10:27:55,2023-06-30 01:13:53,0.094488196,0.094488196,3.0,11.106428,23.9359
1102484,2023-06-29,2023-06-29,900,1400,37.74,-87.03,37.7052,-86.977,86.09,68.99,76.22,2023-06-29 10:29:05,2023-06-30 01:13:47,0.07874016,0.07874016,4.0,12.26276,25.501799
1119190,2023-06-29,2023-06-29,1105,1105,36.68,-86.73,36.6812,-86.7327,95.63,70.25,78.79625,2023-06-29 10:31:00,2023-06-30 01:09:30,0.03937008,0.03937008,3.0,9.461742,22.369999
1124113,2023-07-09,2023-07-09,0,400,36.7412,-84.1537,36.7415,-84.154,81.86,67.1,73.43751,2023-07-09 10:26:02,2023-07-10 00:58:11,0.10629923,0.10629923,8.0,9.608688,24.383299
1128824,2023-07-18,2023-07-18,1815,2015,38.2566,-85.486,38.2563,-85.4849,84.74,66.74,73.1,2023-07-18 10:33:00,2023-07-19 01:03:29,0.24015746,0.24015746,4.0,14.149799,31.7654
1128825,2023-07-18,2023-07-18,1835,2035,38.2584,-85.5365,38.2599,-85.537,84.74,66.74,73.1,2023-07-18 10:33:00,2023-07-19 01:03:29,0.24015746,0.24015746,4.0,14.149799,31.7654
1128827,2023-07-18,2023-07-18,1855,2055,38.218,-85.3032,38.2185,-85.3006,86.09,65.21,73.0175,2023-07-18 10:32:15,2023-07-19 01:02:21,0.46456695,0.46456695,10.0,15.350775,35.1209
1128831,2023-07-18,2023-07-18,1859,2059,37.7104,-85.3872,37.7103,-85.3865,86.45,66.47,73.79,2023-07-18 10:34:13,2023-07-19 01:01:42,0.44488192,0.44488192,3.0,9.50396,31.0943
1116248,2023-07-18,2023-07-18,1945,2045,38.97,-84.31,38.9715,-84.3039,86.810005,64.04,72.447495,2023-07-18 10:26:24,2023-07-19 01:00:43,0.37795272,0.37795272,7.0,10.74226,22.1463
1116250,2023-07-18,2023-07-18,1945,2045,39.01,-84.56,38.9986,-84.5637,85.1,64.85,72.63875,2023-07-18 10:27:23,2023-07-19 01:01:42,0.2007874,0.2007874,11.0,10.439865,25.0544
1102154,2023-07-19,2023-07-19,56,1500,36.9107,-88.8084,36.9077,-88.5464,88.78999,70.25,77.795,2023-07-19 10:50:31,2023-07-20 01:12:37,2.594488,2.594488,12.0,11.16933,26.1729
1102165,2023-07-19,2023-07-19,356,1500,36.5421,-88.43,36.7093,-88.4672,89.51,70.97,77.615005,2023-07-19 10:50:12,2023-07-20 01:10:10,2.2244096,2.2244096,9.0,13.438767,31.318
1102183,2023-07-19,2023-07-19,430,1300,36.55,-89.25,36.587,-89.1945,89.6,72.32,79.83125,2023-07-19 10:53:30,2023-07-20 01:13:28,0.515748,0.515748,7.0,11.8117,26.844
1102181,2023-07-19,2023-07-19,445,1500,36.7698,-89.0328,36.7984,-88.8336,89.51,70.79,78.11,2023-07-19 10:51:50,2023-07-20 01:13:13,1.8070866,1.8070866,10.0,12.750899,32.2128
1102170,2023-07-19,2023-07-19,538,1500,36.7125,-88.8203,36.5886,-88.8111,90.32,70.880005,78.215,2023-07-19 10:51:04,2023-07-20 01:12:06,1.6377954,1.6377954,10.0,14.402181,31.9891
1102172,2023-07-19,2023-07-19,625,1500,36.9583,-88.5294,36.9853,-88.8098,88.7,70.25,77.38625,2023-07-19 10:49:34,2023-07-20 01:11:40,2.4055119,2.4055119,12.0,9.556468,28.6336
1102178,2023-07-19,2023-07-19,629,1500,37.08,-88.9,37.1955,-88.9722,88.25,70.52,77.88874,2023-07-19 10:50:37,2023-07-20 01:13:26,2.2755904,2.2755904,14.0,10.927006,25.0544
1102185,2023-07-19,2023-07-19,830,1200,37.0119,-88.2971,36.9114,-88.246,86.36,70.79,77.142494,2023-07-19 10:48:25,2023-07-20 01:10:54,1.2362206,1.2362206,16.0,9.419337,25.7255
1108789,2023-07-24,2023-07-24,1350,1450,36.97,-89.08,36.95,-88.95,87.439995,71.06,78.50375,2023-07-24 10:55:14,2023-07-25 01:10:10,0.12598425,0.12598425,4.0,7.6876025,20.8041
1108793,2023-07-24,2023-07-24,1455,1550,37.0995,-87.8957,37.1405,-87.8957,88.34,69.98,77.5625,2023-07-24 10:50:07,2023-07-25 01:05:44,0.09055118,0.09055118,2.0,10.629869,25.278101
1117240,2023-07-27,2023-07-27,2215,2315,39.0835,-84.7238,39.0869,-84.7241,90.5,75.02,80.07875,2023-07-27 10:35:05,2023-07-28 00:55:26,0.14173228,0.14173228,3.0,12.860319,25.501799
1128926,2023-07-27,2023-07-28,2305,5,38.3946,-84.2851,38.3951,-84.2837,91.58,73.94,80.738754,2023-07-27 10:34:57,2023-07-28 00:52:11,0.01968504,0.01968504,3.0,10.73993,25.949202
1128927,2023-07-27,2023-07-28,2328,28,38.5002,-84.2098,38.5003,-84.2076,91.22,74.119995,80.58875,2023-07-27 10:34:45,2023-07-28 00:52:20,0.12598425,0.12598425,4.0,10.611023,24.8307
1128929,2023-07-27,2023-07-28,2348,30,38.3603,-84.1481,38.3601,-84.1469,91.85,74.93,81.38374,2023-07-27 10:34:40,2023-07-28 00:51:34,0.07874016,0.07874016,3.0,11.113185,25.501799
1128930,2023-07-29,2023-07-29,2020,2220,37.6425,-85.2931,37.6433,-85.2927,90.95,70.61,80.581245,2023-07-29 10:42:39,2023-07-30 00:52:46,0.22834647,0.22834647,6.0,10.927006,26.620298
1128931,2023-07-29,2023-07-29,2030,2230,37.6109,-85.2541,37.6114,-85.2524,90.86,70.16,80.30375,2023-07-29 10:42:22,2023-07-30 00:52:09,0.39370078,0.39370078,8.0,12.046614,29.528399
1128932,2023-07-29,2023-07-29,2110,2230,37.6242,-85.3075,37.624,-85.3062,90.95,70.61,80.581245,2023-07-29 10:42:39,2023-07-30 00:52:46,0.22834647,0.22834647,6.0,10.927006,26.620298
1121608,2023-08-03,2023-08-03,904,1030,36.5638,-89.1857,36.5661,-89.1542,87.62,74.39,79.91375,2023-08-03 11:04:32,2023-08-04 01:01:15,0.68503946,0.68503946,8.0,11.113185,20.3567
1122681,2023-08-04,2023-08-04,449,1100,36.5683,-89.0403,36.5193,-89.1489,89.060005,74.57,79.66249,2023-08-04 11:04:52,2023-08-05 00:59:49,0.88582677,0.88582677,8.0,8.992629,17.2249
1122686,2023-08-04,2023-08-04,800,1130,36.6496,-89.0594,36.6647,-89.0122,88.97,74.03,79.27251,2023-08-04 11:04:43,2023-08-05 00:59:57,1.4173229,1.4173229,11.0,8.0656185,16.5538
1128432,2023-08-05,2023-08-05,530,1030,36.77,-88.85,36.7441,-88.8679,86.810005,74.21,78.83,2023-08-05 11:04:17,2023-08-06 00:58:17,0.102362216,0.102362216,5.0,13.152723,30.6469
1122731,2023-08-12,2023-08-12,900,1000,36.6295,-88.7555,36.6705,-88.7555,89.15,70.16,78.8525,2023-08-12 11:09:47,2023-08-13 00:49:54,0.38188976,0.38188976,1.0,10.830407,26.3966
1122732,2023-08-12,2023-08-12,920,1115,36.5791,-88.269,36.5933,-88.3338,91.4,71.78,79.261246,2023-08-12 11:08:02,2023-08-13 00:47:54,0.0118110245,0.0118110245,2.0,9.127947,26.1729
1126961,2023-08-26,2023-08-26,314,500,37.83,-87.6167,37.8773,-87.5599,89.42,76.19,82.426254,2023-08-26 11:15:18,2023-08-27 00:29:04,0.055118114,0.055118114,4.0,9.480236,17.0012
1126965,2023-08-27,2023-08-27,530,1030,37.0995,-87.8957,37.1405,-87.8957,77.99,70.7,73.4675,2023-08-27 11:18:10,2023-08-28 00:27:50,2.2362208,2.2362208,16.0,8.880636,21.6989
1126968,2023-08-27,2023-08-27,830,1000,36.73,-87.57,36.7387,-87.4277,76.19,70.25,73.658745,2023-08-27 11:17:13,2023-08-28 00:26:03,1.9566929,1.9566929,14.0,7.8038926,17.0012
1126970,2023-08-27,2023-08-27,1100,1200,36.65,-87.17,36.6454,-87.211,76.73,70.61,74.3375,2023-08-27 11:15:53,2023-08-28 00:24:34,1.8858268,1.8858268,12.0,9.182606,21.0278
1133994,2023-09-05,2023-09-05,1730,2200,36.9886,-87.4031,37.0058,-87.3889,89.96001,73.58,79.2575,2023-09-05 11:23:39,2023-09-06 00:12:48,0.0118110245,0.0118110245,3.0,9.966581,23.4885
1139018,2023-09-10,2023-09-10,2000,2230,36.608,-83.7066,36.6076,-83.7124,79.2563,63.686302,70.3613,2023-09-10 11:12:56,2023-09-10 23:50:02,0.03937008,0.03937008,7.0,4.7453933,14.093101
1139020,2023-09-10,2023-09-10,2000,2230,36.624,-83.7048,36.6229,-83.705,79.466,64.166,70.136,2023-09-10 11:13:20,2023-09-10 23:50:31,0.047244098,0.047244098,6.0,4.457191,14.093101
1139022,2023-09-10,2023-09-10,2000,2230,36.612,-83.7074,36.6116,-83.7072,79.268,63.698,70.373,2023-09-10 11:12:56,2023-09-10 23:50:02,0.03937008,0.03937008,7.0,4.7453933,14.093101
1133996,2023-09-28,2023-09-28,536,940,36.85,-87.5162,36.8211,-87.48,75.65,64.67,68.43874,2023-09-28 11:42:53,2023-09-28 23:38:24,1.7244096,1.7244096,9.0,10.599226,24.8307
1137218,2023-09-28,2023-09-28,930,1115,36.8287,-87.2015,36.8443,-87.256,75.92,63.769997,67.985,2023-09-28 11:41:28,2023-09-28 23:37:01,1.4803151,1.4803151,10.0,9.8833885,25.278101
1156474,2024-02-28,2024-02-28,830,1051,38.3168,-83.2266,38.2815,-83.2194,65.84,28.85,51.42125,2024-02-28 12:06:23,2024-02-28 23:24:14,0.99606305,0.99606305,11.0,16.450697,38.923798
1156475,2024-02-28,2024-02-28,925,1051,38.3199,-83.1077,38.3002,-83.0976,66.29,29.66,52.17875,2024-02-28 12:05:55,2024-02-28 23:23:39,0.70472443,0.70472443,11.0,16.743164,37.581596
1165562,2024-03-05,2024-03-05,1900,2130,37.8055,-87.5831,37.8166,-87.5492,69.619995,58.46,63.638752,2024-03-05 12:14:57,2024-03-05 23:48:15,0.46456692,0.46456692,10.0,12.081872,23.4885
1176922,2024-04-15,2024-04-15,2020,2040,38.4019,-85.3578,38.3785,-85.3398,81.59,58.010002,68.5175,2024-04-15 11:04:19,2024-04-16 00:18:17,0.051181108,0.051181108,4.0,8.420753,17.4486
1189061,2024-05-03,2024-05-03,1700,1800,37.6132,-85.6359,37.6127,-85.6348,76.369995,62.239998,67.01375,2024-05-03 10:44:00,2024-05-04 00:35:03,1.3110236,1.3110236,16.0,5.922771,16.7775
1176904,2024-05-06,2024-05-06,1820,2115,38.3249,-82.9605,38.3174,-82.9382,72.95,62.06,66.3275,2024-05-06 10:28:22,2024-05-07 00:28:17,0.63385826,0.63385826,7.0,5.6636314,17.4486
1176905,2024-05-06,2024-05-06,1830,2115,38.307,-82.9301,38.2971,-82.9258,72.77,62.239998,66.31999,2024-05-06 10:28:33,2024-05-07 00:28:10,0.6732284,0.6732284,6.0,6.729616,17.6723
1176906,2024-05-06,2024-05-06,1835,2145,38.4879,-82.8371,38.4597,-82.8518,74.93,61.7,66.567505,2024-05-06 10:27:30,2024-05-07 00:28:01,0.39763778,0.39763778,5.0,6.651079,18.119701
1176907,2024-05-06,2024-05-06,1940,2145,38.3349,-82.7817,38.3356,-82.7817,73.76,62.06,66.48125,2024-05-06 10:27:53,2024-05-07 00:27:48,0.6929134,0.6929134,7.0,6.891267,16.5538
1176908,2024-05-06,2024-05-06,1940,2230,37.9394,-82.6315,37.9064,-82.6498,73.76,61.34,65.93,2024-05-06 10:28:02,2024-05-07 00:26:11,0.57086617,0.57086617,9.0,7.9089894,21.2515
1184016,2024-05-08,2024-05-08,730,930,36.6542,-87.1491,36.6523,-87.1835,79.61,63.769997,70.0325,2024-05-08 10:46:47,2024-05-09 00:43:29,0.33464563,0.33464563,13.0,13.335973,29.528399
1183969,2024-05-08,2024-05-08,1450,1830,37.6414,-87.7328,37.6583,-87.7417,80.33,65.48,72.43625,2024-05-08 10:46:54,2024-05-09 00:47:45,0.15354331,0.15354331,7.0,11.126686,29.9758
1184049,2024-05-08,2024-05-09,1515,300,36.7826,-87.713,36.8829,-87.7945,79.52,63.68,70.445,2024-05-08 10:48:49,2024-05-09 00:46:07,0.62204725,0.62204725,13.0,11.8561,26.844
1183973,2024-05-08,2024-05-08,1620,2130,37.6014,-88.0782,37.6329,-88.0636,80.51,65.03,72.308754,2024-05-08 10:48:30,2024-05-09 00:49:03,0.2086614,0.2086614,8.0,11.498267,27.9625
1184087,2024-05-08,2024-05-09,1930,300,36.9097,-87.4493,36.8723,-87.6565,79.79,63.86,70.3175,2024-05-08 10:47:05,2024-05-09 00:44:58,0.14960629,0.14960629,8.0,10.7376,29.7521
1188682,2024-05-08,2024-05-09,2111,311,36.6554,-86.8407,36.653,-86.8368,81.05,64.85,70.31375,2024-05-08 10:45:22,2024-05-09 00:42:04,0.5157481,0.5157481,10.0,10.970427,27.067701
1188683,2024-05-08,2024-05-09,2114,314,36.6662,-86.8987,36.6685,-86.8966,81.86,64.58,70.34375,2024-05-08 10:45:50,2024-05-09 00:42:33,0.35039374,0.35039374,8.0,11.858211,29.081
1188684,2024-05-09,2024-05-09,100,400,36.8473,-86.8871,36.8484,-86.8817,81.59,64.31,71.03,2024-05-09 10:44:24,2024-05-10 00:43:47,0.031496067,0.031496067,4.0,11.931831,27.5151
1188685,2024-05-09,2024-05-09,100,300,36.8884,-86.7098,36.8892,-86.7087,81.32,64.22,70.9025,2024-05-09 10:43:27,2024-05-10 00:42:51,0.035433073,0.035433073,5.0,12.154139,28.186201
1188687,2024-05-09,2024-05-09,230,430,36.67,-86.21,36.6697,-86.2087,81.23,63.95,70.598755,2024-05-09 10:42:04,2024-05-10 00:40:34,0.01968504,0.01968504,4.0,13.513035,30.1995
1188688,2024-05-09,2024-05-09,330,630,36.7024,-86.2497,36.7042,-86.2479,81.14,63.95,70.65875,2024-05-09 10:41:54,2024-05-10 00:40:41,0.0118110245,0.0118110245,3.0,13.320954,30.4232
1188689,2024-05-09,2024-05-09,345,645,36.7388,-86.546,36.7381,-86.545,81.59,65.119995,71.697495,2024-05-09 10:43:19,2024-05-10 00:42:07,0.023622049,0.023622049,3.0,14.165704,29.081
1182122,2024-05-14,2024-05-14,1440,1620,36.5779,-88.1761,36.5681,-88.1771,70.97,62.87,66.305,2024-05-14 10:45:57,2024-05-15 00:52:36,0.43700793,0.43700793,17.0,11.327263,25.7255
1188730,2024-05-22,2024-05-22,1745,1845,36.7708,-85.2736,36.7712,-85.2766,79.07,65.39,70.89874,2024-05-22 10:27:57,2024-05-23 00:47:45,0.71259844,0.71259844,9.0,11.318424,25.949202
1181224,2024-05-22,2024-05-22,1749,1949,36.8393,-84.8408,36.8385,-84.8411,80.33,64.22,71.067505,2024-05-22 10:26:03,2024-05-23 00:45:51,0.7716536,0.7716536,6.0,13.52044,30.8706
1184229,2024-05-23,2024-05-23,1400,1540,37.3259,-87.4741,37.3262,-87.4993,81.23,64.94,70.722496,2024-05-23 10:34:59,2024-05-24 00:58:41,0.3976378,0.3976378,6.0,11.671053,24.383299
1184095,2024-05-23,2024-05-23,1520,1730,37.6946,-87.3474,37.6821,-87.3523,81.95,65.39,70.76751,2024-05-23 10:33:19,2024-05-24 00:59:13,0.33070865,0.33070865,7.0,10.167897,22.8174
1181255,2024-05-25,2024-05-25,110,310,37.0015,-84.0703,37.0017,-84.0655,80.69,63.14,71.345,2024-05-25 10:20:52,2024-05-26 00:45:46,0.04330709,0.04330709,5.0,9.196219,18.119701
1186151,2024-05-26,2024-05-26,750,1400,36.6305,-88.3408,36.593,-88.3358,79.79,67.01,71.65625,2024-05-26 10:38:24,2024-05-27 01:02:44,2.5905514,2.5905514,9.0,14.395229,31.7654
1186158,2024-05-26,2024-05-26,810,1330,36.5741,-88.204,36.5398,-88.1888,79.07,68.18,71.72749,2024-05-26 10:38:07,2024-05-27 01:02:05,2.8346455,2.8346455,10.0,13.513036,31.318
1188049,2024-05-26,2024-05-26,1040,1245,36.8809,-87.7456,36.8765,-87.7411,79.880005,68.18,71.66375,2024-05-26 10:35:27,2024-05-27 01:00:53,1.1417323,1.1417323,9.0,15.006251,34.0024
1188056,2024-05-26,2024-05-26,1140,1300,37.0012,-87.2142,36.9974,-87.2159,80.69,68.27,71.81,2024-05-26 10:33:09,2024-05-27 00:59:20,0.5354331,0.5354331,10.0,14.967854,37.1342
