event_id,soil_moisture_0_to_100cm_mean,soil_moisture_0_to_7cm_mean,soil_moisture_28_to_100cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_100cm_mean,soil_temperature_0_to_7cm_mean,soil_temperature_28_to_100cm_mean,soil_temperature_7_to_28cm_mean
906554,0.39018378,0.46524993,0.37074998,0.4317917,68.51825,73.07,66.98,72.275
906555,0.38622585,0.47108328,0.36987498,0.41400003,68.59993,73.42999,67.021255,72.4025
906556,0.3729504,0.47816667,0.36366662,0.36970833,69.716415,75.09875,67.96999,73.909996
906557,0.38247502,0.47862503,0.3596667,0.428625,68.60544,73.48625,67.021255,72.41
906558,0.38622585,0.47108328,0.36987498,0.41400003,68.59993,73.42999,67.021255,72.4025
906559,0.3852725,0.47399995,0.3715001,0.40291667,69.29435,74.84375,67.564995,73.37375
906560,0.3627467,0.4719167,0.35150006,0.36491665,69.182526,74.956245,67.46,73.16375
906561,0.3729504,0.47816667,0.36366662,0.36970833,69.716415,75.09875,67.96999,73.909996
906562,0.39315212,0.49295828,0.37245843,0.43083334,70.94416,76.4075,69.34999,74.588745
906563,0.3892571,0.49170828,0.36583337,0.43541673,71.05156,76.7975,69.417496,74.738754
906564,0.32037833,0.42620835,0.28087506,0.4205416,68.187614,73.07,66.8675,71.08625
906565,0.31465253,0.42562506,0.27429163,0.41604164,67.71823,72.3575,66.45875,70.49
906566,0.30829585,0.42470837,0.265625,0.41579163,68.208305,72.935005,66.931244,71.01125
906567,0.31465253,0.42562506,0.27429163,0.41604164,67.71823,72.3575,66.45875,70.49
906568,0.31348127,0.42725,0.27158332,0.41920832,68.05179,72.785,66.770004,70.86875
906569,0.30829585,0.42470837,0.265625,0.41579163,68.208305,72.935005,66.931244,71.01125
906570,0.32116333,0.42708325,0.2819167,0.42041662,68.24,73.1225,66.927505,71.1125
914808,0.32116333,0.42708325,0.2819167,0.42041662,68.24,73.1225,66.927505,71.1125
892422,0.4113979,0.5091667,0.37649992,0.49845836,67.328186,72.368744,65.94875,70.3775
906571,0.34178463,0.42983338,0.3089167,0.425125,67.36981,72.00875,66.113754,70.130005
906572,0.2900692,0.40141666,0.263125,0.3453333,70.59887,75.99875,69.068756,74.045
892424,0.4222871,0.50745827,0.38983333,0.5051666,67.21986,72.14375,65.87375,70.19375
906589,0.41642502,0.5046249,0.3827083,0.50262505,67.82529,73.3325,66.33875,71.08625
906573,0.3217971,0.42545834,0.28458336,0.41483334,67.8638,72.50375,66.57125,70.74875
906590,0.30606294,0.4115417,0.27312505,0.38383332,68.81825,73.7525,67.385,72.0875
906591,0.32599086,0.42583337,0.28879166,0.42025003,68.424835,73.43749,67.073746,71.38626
906592,0.33422458,0.42695832,0.29987496,0.42108342,67.79079,72.503746,66.4775,70.722496
906593,0.34256458,0.42895833,0.31058332,0.42341664,67.47114,72.083755,66.1925,70.317505
906594,0.30606294,0.4115417,0.27312505,0.38383332,68.81825,73.7525,67.385,72.0875
906595,0.34256458,0.42895833,0.31058332,0.42341664,67.47114,72.083755,66.1925,70.317505
892425,0.25536373,0.37900004,0.23483334,0.28454167,68.0444,73.0925,66.67625,71.0525
906596,0.32177165,0.42079172,0.28433338,0.41712508,68.710434,73.95125,67.31,71.765
906597,0.32779667,0.42429164,0.29187503,0.41879165,68.593475,73.7525,67.1975,71.659996
891207,0.2603092,0.35604167,0.2419167,0.29145834,68.16065,73.996254,66.372505,72.34625
899101,0.27074084,0.39383337,0.24724998,0.31025,73.749054,78.54875,72.10999,77.76875
892106,0.2367542,0.29416665,0.23433328,0.22591667,67.82428,73.759995,65.96001,72.237495
892433,0.2559017,0.36066672,0.23299998,0.29950002,67.66992,72.128746,66.275,70.96625
905101,0.23608585,0.35708332,0.21870834,0.25533327,71.86651,75.841255,70.52749,75.1325
908084,0.36075544,0.36479166,0.35387507,0.38300002,71.01332,77.9225,68.869995,76.05875
905229,0.37558126,0.39675006,0.35958347,0.42337498,71.91226,77.6825,70.08501,76.253746
913357,0.34973505,0.355875,0.34491658,0.3642083,71.2088,78.23375,68.9975,76.448746
905237,0.3725375,0.37275,0.3653332,0.3971666,73.16488,80.5775,70.988754,78.155
913358,0.26358962,0.24683328,0.26229164,0.273625,74.892395,82.463745,72.590004,80.2625
905361,0.35973668,0.44529167,0.34800002,0.37145832,73.86084,78.84874,72.2525,77.7125
905369,0.23998922,0.36129165,0.22312503,0.25737497,75.78537,79.8725,74.307495,79.49
913756,0.3436246,0.4032083,0.335,0.35333338,74.58024,79.655,72.9425,78.50375
913757,0.33741915,0.3994167,0.32383326,0.3633333,74.744865,79.94,73.0625,78.78125
913758,0.3436246,0.4032083,0.335,0.35333338,74.58024,79.655,72.9425,78.50375
913761,0.33741915,0.3994167,0.32383326,0.3633333,74.744865,79.94,73.0625,78.78125
905378,0.24768543,0.34916672,0.22716664,0.28420833,75.939644,80.405,74.38249,79.78999
913759,0.3436246,0.4032083,0.335,0.35333338,74.58024,79.655,72.9425,78.50375
905472,0.25543085,0.27808332,0.250875,0.26350006,76.40405,82.61,74.58125,80.585
913763,0.37898836,0.44870833,0.35975012,0.42170835,73.53642,77.66,72.31999,76.3325
913765,0.3812621,0.4499583,0.35808325,0.43783334,73.63509,77.75001,72.41001,76.463745
896306,0.25369626,0.323625,0.24741669,0.25191662,72.31052,75.950005,71.307495,74.53625
905688,0.26332584,0.31033334,0.25799993,0.26591668,78.026634,80.48375,77.36751,79.4675
913635,0.25034502,0.32512498,0.25149998,0.22145833,77.34793,78.41375,76.336235,80.46124
913639,0.25034502,0.32512498,0.25149998,0.22145833,77.34793,78.41375,76.336235,80.46124
913641,0.25034502,0.32512498,0.25149998,0.22145833,77.34793,78.41375,76.336235,80.46124
900786,0.24578546,0.2870417,0.22433333,0.30558333,71.4932,72.8675,71.14251,72.2375
910215,0.2662921,0.27133334,0.2649999,0.26904175,75.21008,78.965004,73.87999,78.51875
918516,0.36448252,0.319625,0.3723751,0.35237503,73.26579,78.19249,71.847496,76.48625
918680,0.2950838,0.40250006,0.26987502,0.34570834,73.00254,75.323746,72.151245,75.14749
918684,0.31026003,0.39487505,0.29500005,0.334375,73.10319,75.7475,72.22251,75.24126
918698,0.31026003,0.39487505,0.29500005,0.334375,73.10319,75.7475,72.22251,75.24126
918699,0.31026003,0.39487505,0.29500005,0.334375,73.10319,75.7475,72.22251,75.24126
918701,0.34746376,0.44575012,0.3295,0.37629163,74.064354,76.50875,73.04374,76.74876
918702,0.34746376,0.44575012,0.3295,0.37629163,74.064354,76.50875,73.04374,76.74876
918703,0.2748271,0.39158332,0.25483343,0.3044583,72.569336,74.14625,71.75375,74.84
918704,0.25936624,0.343375,0.24683332,0.27433336,72.72178,75.04626,71.77626,75.18875
902584,0.22955583,0.25845835,0.22412503,0.23854162,72.38079,75.7325,71.22499,75.22626
909799,0.19794625,0.3075,0.17504166,0.2399583,71.99064,71.01875,72.035,72.1625
921002,0.37450048,0.4746667,0.33791658,0.46654174,72.91318,75.89375,72.027504,74.956245
921005,0.3339367,0.41354164,0.30341667,0.41204166,73.88937,76.325,73.21999,75.372505
921004,0.3339367,0.41354164,0.30341667,0.41204166,73.88937,76.325,73.21999,75.372505
913583,0.32695624,0.4165,0.29287496,0.41395834,75.3731,77.69374,74.7725,76.658745
921003,0.30481166,0.4112917,0.26466668,0.40695834,74.649574,76.84625,73.954994,76.298744
921006,0.30055168,0.41191664,0.25875005,0.40675005,73.04518,75.4925,72.30125,74.78
921007,0.30481166,0.4112917,0.26466668,0.40695834,74.649574,76.84625,73.954994,76.298744
921008,0.29754084,0.40920833,0.2557917,0.40345833,72.51654,74.9075,71.79126,74.206245
921009,0.30055168,0.41191664,0.25875005,0.40675005,73.04518,75.4925,72.30125,74.78
912496,0.3287929,0.3812916,0.3074167,0.38458335,71.35974,73.3925,70.62501,73.20125
916090,0.3287929,0.3812916,0.3074167,0.38458335,71.35974,73.3925,70.62501,73.20125
912498,0.3287929,0.3812916,0.3074167,0.38458335,71.35974,73.3925,70.62501,73.20125
912501,0.3431625,0.39449993,0.3239999,0.39174995,71.47696,73.3025,70.78999,73.223755
912510,0.32356876,0.35462502,0.31133327,0.35516667,71.46249,73.385,70.722496,73.35875
912526,0.32356876,0.35462502,0.31133327,0.35516667,71.46249,73.385,70.722496,73.35875
912512,0.32019457,0.36045834,0.30683336,0.35258332,71.46737,73.52375,70.677505,73.490005
912514,0.24317543,0.27566662,0.2291667,0.28037494,71.8619,73.41125,71.25499,73.42625
921300,0.30233252,0.42162502,0.27545837,0.35470834,72.01505,72.4475,71.588745,73.332504
921301,0.38249668,0.50291663,0.3540417,0.4399166,71.98268,72.755005,71.375,73.808754
921302,0.2672167,0.41529167,0.23524998,0.32745835,72.01399,72.106255,71.667496,73.17125
921303,0.27834794,0.41716668,0.24741669,0.33812496,71.937126,72.20375,71.551254,73.17125
912721,0.32384917,0.45341668,0.2905,0.39499998,71.37702,71.881256,70.87251,72.93875
935967,0.39236465,0.41570833,0.38645837,0.40483335,42.95169,43.501247,43.07375,42.35
938410,0.46539712,0.49858335,0.4523333,0.499125,42.212826,42.45875,42.63125,40.69625
938179,0.4180709,0.43283334,0.4119167,0.43425003,41.846977,53.73125,38.9075,47.96375
938184,0.5136871,0.5089584,0.5139584,0.51433337,41.62025,52.9175,38.989998,46.872498
938190,0.4231371,0.43308333,0.41891673,0.4342917,41.557327,53.3525,38.6525,47.585
938201,0.4231371,0.43308333,0.41891673,0.4342917,41.557327,53.3525,38.6525,47.585
938196,0.42325458,0.43220833,0.41925,0.434,41.334614,53.052498,38.45,47.318752
940993,0.4249225,0.43300006,0.42200005,0.43225002,43.739563,57.86,40.17875,51.24125
938211,0.40080082,0.42295834,0.39075005,0.42787495,45.01899,56.96885,42.0551,51.197605
940964,0.41840628,0.42849997,0.4145417,0.42829168,43.14489,57.364998,39.71375,50.16875
938209,0.39646256,0.41987503,0.38587496,0.42495835,45.762577,57.78815,42.75065,52.08065
938217,0.5056609,0.50145835,0.50479156,0.51004165,44.325577,56.780003,41.3525,50.367496
940967,0.4189438,0.43237498,0.41400006,0.43141675,43.498775,57.49625,39.99125,50.85875
940968,0.51216173,0.51029164,0.5127916,0.510625,42.13625,57.098747,38.61875,49.208748
940971,0.5140987,0.51075,0.51529163,0.511125,42.479824,57.166252,38.9975,49.52375
938736,0.5141174,0.5125001,0.5149167,0.5119167,42.71885,56.847504,39.3725,49.482502
945069,0.5144054,0.5080417,0.5160417,0.5109167,42.14825,56.88125,38.69375,49.08125
945070,0.5136383,0.5100834,0.51487494,0.51058334,42.127773,55.37375,39.035,48.31625
945084,0.5115208,0.5122083,0.5110833,0.51279163,42.95397,56.34125,39.815,49.25375
945087,0.51422375,0.51087505,0.515125,0.51225,43.118076,56.449997,39.9875,49.4075
945090,0.5128726,0.511875,0.5130416,0.51262504,42.22111,56.59625,38.8325,49.0475
945071,0.51308376,0.5085,0.5135416,0.5130417,42.62525,55.846252,39.5225,48.85625
938230,0.4266142,0.43229166,0.42375,0.43454167,42.19014,53.510002,39.38375,48.03875
938239,0.42400122,0.432,0.42041662,0.43362498,42.176037,54.74375,39.04625,48.7175
945098,0.51000756,0.511,0.5095,0.51141673,41.851814,56.27375,38.50625,48.515
938244,0.42077124,0.431875,0.41583335,0.43400002,42.19355,53.7725,39.305,48.237503
938245,0.40044042,0.42629167,0.3895,0.42933333,44.890587,56.727947,41.95295,51.0167
938246,0.510273,0.50741667,0.50979173,0.512875,41.932175,53.690002,39.1775,47.4575
945120,0.5129821,0.5068334,0.51370835,0.5125416,44.4068,57.9275,41.16125,51.0275
945100,0.50972253,0.50899994,0.50925,0.5115834,43.214897,56.3675,40.13,49.4075
938248,0.43013465,0.43208337,0.42870834,0.43437496,41.910275,54.39125,38.791252,48.44375
945123,0.5141174,0.5125001,0.5149167,0.5119167,42.71885,56.847504,39.3725,49.482502
945124,0.5119092,0.5055416,0.512125,0.51329166,44.66465,57.7925,41.55875,50.9375
945118,0.43289208,0.43183336,0.43241677,0.43487498,42.317375,54.96125,39.17,48.89375
938291,0.42278507,0.43200004,0.4186667,0.43383336,42.26645,53.446247,39.51125,47.986248
945126,0.51190037,0.5111667,0.51183325,0.51237506,42.51046,55.69625,39.41375,48.732502
938293,0.39125666,0.4280417,0.37641665,0.429875,44.169952,55.4096,41.4221,49.8446
938295,0.40240797,0.4295417,0.39104167,0.43233335,42.845524,54.473747,39.93125,48.961246
938498,0.51337844,0.5089584,0.5135417,0.51429164,42.339687,55.06625,39.3275,48.425
938556,0.4877188,0.50350004,0.47991672,0.5092084,43.622112,55.91375,40.71125,49.505
938564,0.49060622,0.50487494,0.48341668,0.5105,43.570736,56.075,40.583748,49.64375
945129,0.51308376,0.5085,0.5135416,0.5130417,42.62525,55.846252,39.5225,48.85625
938587,0.5107996,0.49733338,0.513375,0.5064583,44.573826,50.3525,42.13625,51.005
938588,0.42452624,0.42124996,0.4230417,0.4307084,45.33875,51.04205,43.07705,51.192047
938589,0.4192563,0.42287502,0.415625,0.43050003,44.054302,49.53125,41.80625,49.936253
938829,0.4291104,0.42204165,0.42912504,0.43141666,45.725227,51.1367,43.5092,51.5192
938832,0.42863333,0.42295834,0.42816663,0.432125,44.72229,50.05625,42.485,50.614998
938838,0.5110538,0.50175,0.5152917,0.499625,42.943253,49.10375,40.565002,49.04375
938845,0.42744502,0.42475,0.4262084,0.4325833,44.26786,49.76,42.05,50.041252
938847,0.42968705,0.42320833,0.42966655,0.4319167,44.4062,50.27375,42.1025,50.34875
938848,0.43158373,0.41974998,0.43320832,0.42995837,43.782276,49.598747,41.51375,49.62125
938851,0.4281342,0.42441666,0.42712495,0.4328333,46.069553,51.4151,43.88135,51.7901
938304,0.37613916,0.4156667,0.36749998,0.39258334,48.51024,56.3075,46.295,53.50625
938305,0.38691795,0.41304162,0.37983325,0.4025,48.833115,56.442497,46.68875,53.64875
938306,0.38691795,0.41304162,0.37983325,0.4025,48.833115,56.442497,46.68875,53.64875
938308,0.38691795,0.41304162,0.37983325,0.4025,48.833115,56.442497,46.68875,53.64875
938309,0.47456205,0.49320832,0.47716665,0.45941672,48.247177,56.765,46.017498,53.052498
950850,0.40867165,0.42229167,0.40250003,0.4252917,52.549625,57.001247,51.21875,55.62875
950864,0.41595745,0.42337498,0.4106666,0.431625,53.11314,57.552044,51.735798,56.355797
950857,0.42052582,0.42395833,0.4168333,0.43204165,52.771923,57.73835,51.310852,56.12585
950854,0.4127696,0.4239584,0.40629163,0.43125,52.813065,57.605003,51.41,56.02625
950858,0.4125663,0.42499998,0.40574995,0.43179166,49.97555,55.0475,48.541252,53.2025
950859,0.4080787,0.42424998,0.39983335,0.43095836,52.39006,57.217102,51.025852,55.45835
950860,0.41332164,0.42479166,0.4069167,0.43145826,52.72599,57.618504,51.329754,55.88225
952848,0.37505087,0.35508332,0.38483334,0.3481667,53.58841,66.43625,50.1725,61.017506
949762,0.39983,0.476375,0.3973333,0.382875,56.9189,65.70875,54.038754,63.863747
953992,0.40486586,0.49145833,0.3904166,0.42554173,58.796005,66.2975,56.412506,64.4675
962806,0.3634596,0.4870833,0.3342084,0.42254165,57.89402,65.4125,55.636246,63.12875
962808,0.36599293,0.49616668,0.32700005,0.45629168,57.547062,65.097496,55.2725,62.828747
962809,0.40581337,0.48333332,0.3850001,0.4513333,58.14609,66.1625,55.745,63.70625
962834,0.36441922,0.48091665,0.33566666,0.42416668,58.672325,66.85625,56.21375,64.37375
963057,0.35212624,0.48975006,0.31441674,0.43554166,58.060062,65.75,55.74875,63.421246
962843,0.3572704,0.49104166,0.31699994,0.45074996,58.121147,65.75,55.82375,63.454998
963055,0.37286213,0.47870827,0.3481667,0.42225,58.45336,66.84125,55.9625,64.197495
963056,0.36599293,0.49616668,0.32700005,0.45629168,57.547062,65.097496,55.2725,62.828747
963054,0.3745692,0.48329172,0.34820834,0.42870823,58.5512,66.848755,56.063747,64.31375
963052,0.40907082,0.49395832,0.38716674,0.455875,58.651024,66.56,56.225,64.3325
963051,0.35588083,0.48633337,0.32087502,0.43241665,57.96943,65.79875,55.613747,63.43625
963049,0.37286213,0.47870827,0.3481667,0.42225,58.45336,66.84125,55.9625,64.197495
963048,0.37286213,0.47870827,0.3481667,0.42225,58.45336,66.84125,55.9625,64.197495
963047,0.36961457,0.4879583,0.34445825,0.41641667,57.8171,65.30375,55.557503,63.06875
963043,0.38526797,0.4932917,0.34925,0.47274995,57.8444,65.075,55.636246,63.005
963046,0.36584044,0.4924167,0.3310416,0.44295835,57.70336,65.12376,55.448753,62.96
963045,0.36591914,0.49441662,0.32841668,0.45166662,57.5468,65.0825,55.2725,62.8325
963044,0.38526797,0.4932917,0.34925,0.47274995,57.8444,65.075,55.636246,63.005
953993,0.40939793,0.49479166,0.3838333,0.46858326,58.525513,66.395,56.104996,64.201256
953994,0.42194375,0.501,0.3962916,0.48354158,58.39265,66.305,55.985,64.009995
961284,0.37141168,0.4935416,0.35950005,0.37154165,63.148293,67.32124,62.15,65.18
958809,0.24802251,0.37400004,0.22520827,0.28425,63.222836,69.14,61.126244,68.43875
957848,0.34665295,0.4695417,0.3230833,0.38650003,63.79569,70.16376,61.733753,68.7425
958972,0.34400502,0.47687507,0.30283335,0.44087502,63.766964,71.307495,61.688744,68.378746
970178,0.32920298,0.41079167,0.29875,0.40641665,64.5707,71.40125,62.5925,69.07625
956434,0.3838946,0.49695837,0.34037504,0.49541667,64.73053,71.67875,62.629997,69.61626
957850,0.3838946,0.49695837,0.34037504,0.49541667,64.73053,71.67875,62.629997,69.61626
956433,0.3838946,0.49695837,0.34037504,0.49541667,64.73053,71.67875,62.629997,69.61626
956430,0.28835586,0.4115834,0.24395834,0.39949992,64.9844,71.3825,63.0125,69.612495
956422,0.38527632,0.496375,0.3464584,0.48133326,64.55836,71.43875,62.461246,69.455
956418,0.37717417,0.49341667,0.3384583,0.4711666,64.95455,71.795,62.858757,69.86
957856,0.37717417,0.49341667,0.3384583,0.4711666,64.95455,71.795,62.858757,69.86
956417,0.37703964,0.4903333,0.33916664,0.469125,65.06337,71.84375,63.049995,69.70625
956419,0.37703964,0.4903333,0.33916664,0.469125,65.06337,71.84375,63.049995,69.70625
956413,0.39884377,0.49687505,0.3639166,0.48591664,64.45314,71.26625,62.45,69.049995
956415,0.39884377,0.49687505,0.3639166,0.48591664,64.45314,71.26625,62.45,69.049995
956416,0.39884377,0.49687505,0.3639166,0.48591664,64.45314,71.26625,62.45,69.049995
956414,0.3915309,0.49670827,0.35308337,0.4882917,64.33839,71.198746,62.330006,68.9375
956412,0.39209294,0.49741665,0.35362506,0.488875,64.47856,71.26625,62.434998,69.2225
956375,0.37703964,0.4903333,0.33916664,0.469125,65.06337,71.84375,63.049995,69.70625
956376,0.35070503,0.47724995,0.31495836,0.43108332,65.09447,71.915,63.094997,69.676254
956378,0.37703964,0.4903333,0.33916664,0.469125,65.91748,72.69784,63.904102,70.56035
970182,0.29398876,0.36475,0.26558337,0.36779165,66.24054,74.18,63.85625,71.768745
953972,0.28382915,0.36816666,0.2535833,0.3594167,66.32135,74.465004,63.867496,72.020004
968773,0.3164442,0.37829164,0.29358333,0.3742083,66.4946,74.49875,64.0775,72.11375
962982,0.27618667,0.36291668,0.24216671,0.36391667,65.76245,73.19375,63.484997,71.09375
953973,0.22923292,0.33304167,0.19354169,0.317,65.54855,73.325,63.158756,71.15
969805,0.27728793,0.3331667,0.26558328,0.2987916,67.07664,73.088745,65.1575,71.6525
961289,0.37358582,0.38708338,0.37283337,0.3716667,71.06945,77.72,68.61875,77.255005
970376,0.2518575,0.37262496,0.22387499,0.3075417,71.305626,73.29125,70.03249,75.00875
970381,0.24015333,0.36445835,0.21208327,0.29495832,69.7682,72.222496,68.34126,73.8425
970382,0.2716121,0.35758337,0.2533333,0.305625,70.206985,72.923744,68.82125,74.052505
970383,0.25513414,0.3882917,0.22233337,0.3232083,69.645615,72.0575,68.34126,73.31375
970384,0.27501628,0.365375,0.25525007,0.31266668,71.71291,73.73375,70.486244,75.244995
975603,0.30176374,0.39525005,0.28916672,0.31379166,72.23728,74.915,70.91375,75.8825
975611,0.23795502,0.34662497,0.21766663,0.27129164,70.300735,72.98375,68.78376,74.6075
975605,0.23795502,0.34662497,0.21766663,0.27129164,70.300735,72.98375,68.78376,74.6075
975604,0.23795502,0.34662497,0.21766663,0.27129164,70.300735,72.98375,68.78376,74.6075
975613,0.2763146,0.35358334,0.2749584,0.25520834,72.82506,75.62,71.401245,76.774994
975614,0.2763146,0.35358334,0.2749584,0.25520834,72.82506,75.62,71.401245,76.774994
975617,0.2763146,0.35358334,0.2749584,0.25520834,72.82506,75.62,71.401245,76.774994
975631,0.23966418,0.3345417,0.22116667,0.27145833,70.23388,73.22749,68.787506,74.195
975618,0.27848795,0.3734167,0.2590833,0.313375,70.138214,72.89751,68.795006,73.82375
964715,0.19009042,0.24904166,0.17600006,0.21875001,71.39109,76.66836,69.80584,75.0671
964716,0.19009042,0.24904166,0.17600006,0.21875001,70.06899,75.34625,68.48374,73.745
964706,0.20244794,0.26004165,0.19304173,0.21550001,69.88434,73.7675,68.54375,73.18625
964709,0.21237582,0.32883337,0.19199997,0.24341665,68.358986,71.4452,67.19271,71.32896
964710,0.21237582,0.32883337,0.19199997,0.24341665,70.33629,73.4225,69.16999,73.306244
964711,0.21237582,0.32883337,0.19199997,0.24341665,70.33629,73.4225,69.16999,73.306244
964712,0.21237582,0.32883337,0.19199997,0.24341665,70.33629,73.4225,69.16999,73.306244
964713,0.21237582,0.32883337,0.19199997,0.24341665,70.33629,73.4225,69.16999,73.306244
964714,0.21237582,0.32883337,0.19199997,0.24341665,70.33629,73.4225,69.16999,73.306244
965492,0.3393288,0.47775006,0.30366662,0.41545835,72.08113,74.40875,71.11251,74.62625
968466,0.37181416,0.4876666,0.337625,0.4504167,72.01408,74.6225,70.91,74.93
965491,0.3542292,0.48179165,0.31850013,0.43420827,72.105316,74.51,71.101265,74.746254
964721,0.32315123,0.436625,0.30883333,0.33441666,69.7772,74.0675,68.45,72.8975
975708,0.29146793,0.37279174,0.26320833,0.36125,71.09356,75.94626,69.54875,74.77249
964812,0.3362354,0.37366667,0.3216667,0.37370837,70.413345,74.963745,68.731255,74.66376
964808,0.26270172,0.3610417,0.24399997,0.2940417,70.576515,72.77375,69.71001,72.814995
964809,0.34064874,0.42575,0.32299998,0.37279162,70.14942,72.80376,69.08001,72.93125
968027,0.31413248,0.406625,0.282125,0.39304164,75.02911,76.46,74.20251,77.38625
968022,0.3308325,0.41300002,0.30395827,0.39558336,73.20972,74.76875,72.47001,75.22624
965408,0.2154525,0.20599999,0.21195833,0.23058337,73.106636,78.88565,71.374405,77.1194
973863,0.22880669,0.20966668,0.22633336,0.24366666,71.857925,77.716255,70.16376,75.713745
976057,0.3132379,0.31179166,0.3043333,0.34425005,72.278564,78.87501,70.34,76.72625
975715,0.23133709,0.20583332,0.231375,0.23970832,72.62386,78.878746,70.83125,76.685005
975739,0.23407878,0.23262502,0.23137493,0.24383332,72.99231,78.619995,71.17999,77.33
976230,0.23428123,0.26612502,0.22779171,0.24591665,72.603645,77.81375,70.8575,76.853745
976149,0.31802914,0.32379165,0.30924997,0.34620833,73.03486,79.86125,70.90626,78.057495
976151,0.22095208,0.22708337,0.21583337,0.23645832,72.936874,78.286255,71.13874,77.318756
976150,0.2046671,0.20883334,0.20016672,0.21870835,72.928215,78.39875,71.060005,77.509995
976157,0.30784127,0.3085,0.3051666,0.31679168,73.127945,80.17999,70.94,78.278755
976184,0.21454,0.22012497,0.21241663,0.2199583,72.91771,78.136246,71.112495,77.3675
976170,0.22095208,0.22708337,0.21583337,0.23645832,72.936874,78.286255,71.13874,77.318756
976179,0.22095208,0.22708337,0.21583337,0.23645832,72.936874,78.286255,71.13874,77.318756
976185,0.2046671,0.20883334,0.20016672,0.21870835,72.928215,78.39875,71.060005,77.509995
976191,0.22067831,0.26495835,0.21337505,0.2309583,72.93061,78.29,71.12749,77.32625
976186,0.22549291,0.25766668,0.21799994,0.24045832,73.03595,78.485,71.20999,77.48
976188,0.21654922,0.24491669,0.21400005,0.21583335,72.8372,78.15125,71.037506,77.23625
976192,0.21998584,0.23858331,0.21199994,0.24116667,73.17733,78.829994,71.348755,77.5625
975716,0.2338829,0.23941661,0.2291667,0.24820834,73.13168,78.755005,71.285,77.588745
976218,0.21998584,0.23858331,0.21199994,0.24116667,73.17733,78.829994,71.348755,77.5625
976215,0.21614124,0.21212499,0.21241663,0.23025,74.457985,80.46605,72.55354,78.9848
976219,0.2261558,0.2560833,0.216875,0.24800001,72.62851,78.387505,70.80125,76.973755
975741,0.22304,0.28362498,0.21216659,0.24012496,73.3604,78.9575,71.55125,77.697495
976222,0.2046671,0.20883334,0.20016672,0.21870835,72.928215,78.39875,71.060005,77.509995
981054,0.27999625,0.29224998,0.2796667,0.27704164,73.83384,76.42999,72.74,76.71875
981055,0.28172293,0.28716666,0.28316668,0.27495837,73.80632,76.32124,72.728745,76.6625
981056,0.3809292,0.4002917,0.37629166,0.390375,74.906006,77.997505,73.625,78.2675
966130,0.22320293,0.23541667,0.22512497,0.21254165,73.01367,76.71875,71.697495,76.291245
966126,0.32910833,0.44445834,0.31516668,0.3384584,72.70663,74.712494,71.78001,75.215
966125,0.33506706,0.43733332,0.3268334,0.3292083,72.45763,74.630005,71.51001,74.9825
981057,0.2643138,0.40287498,0.22499995,0.3529167,71.62625,70.94,71.7575,71.405
981058,0.2643138,0.40287498,0.22499995,0.3529167,71.62625,70.94,71.7575,71.405
981059,0.26027003,0.399125,0.22304171,0.34162498,71.71944,70.92125,71.88875,71.405
981060,0.3597275,0.4225,0.342,0.39958334,75.34974,77.23625,74.825,76.52
981061,0.29396957,0.38608336,0.2678334,0.352875,72.1313,74.104996,71.39,74.015
981706,0.40453708,0.49258336,0.37179172,0.48745838,71.43784,72.8,70.92125,72.755
981705,0.40453708,0.49258336,0.37179172,0.48745838,71.43784,72.8,70.92125,72.755
981707,0.40453708,0.49258336,0.37179172,0.48745838,71.43784,72.8,70.92125,72.755
981709,0.39910376,0.49437502,0.36408326,0.48741665,71.23854,72.488754,70.73375,72.552505
971615,0.28371668,0.40566668,0.257875,0.33166668,75.17037,77.13124,74.48,76.88374
975043,0.27642417,0.38766667,0.2552084,0.31208333,75.13731,76.92876,74.48,76.79375
971616,0.29334876,0.385875,0.27616665,0.32141665,76.68931,77.70125,76.1,78.372505
981062,0.27696,0.25750002,0.2852083,0.25516662,77.358986,81.97251,76.0625,80.26625
969985,0.21797125,0.21625,0.21495835,0.22887504,74.27994,78.11,72.96874,77.49875
981696,0.2124571,0.23095834,0.20524995,0.23099999,75.0134,78.4973,73.85104,77.837296
981698,0.23770125,0.22162497,0.23633336,0.24774998,75.17383,78.3146,74.077095,77.8871
981702,0.22832751,0.22425002,0.22366667,0.24566664,75.26473,78.48335,74.159615,77.98085
981703,0.22832751,0.22425002,0.22366667,0.24566664,75.15943,78.37805,74.054306,77.87555
981704,0.22192125,0.22200002,0.21675001,0.23962496,75.391815,78.86435,74.22185,78.2456
981069,0.2539588,0.2565,0.25587502,0.24654166,74.9537,77.862495,73.90999,77.5625
971612,0.2367,0.21212499,0.24708332,0.20929168,78.89037,81.256256,77.885,81.54875
971614,0.26691502,0.239125,0.27149996,0.26045832,78.255615,79.6325,77.45,80.55875
987347,0.2687933,0.36558333,0.25225,0.29325,70.33726,71.6075,69.56,72.57876
987351,0.27125296,0.37441668,0.25199997,0.30287498,69.99196,71.232506,69.2525,72.113754
987346,0.2687933,0.36558333,0.25225,0.29325,70.33726,71.6075,69.56,72.57876
985760,0.2836254,0.34604168,0.27416667,0.29525,71.34635,73.22375,70.520004,73.55376
985761,0.2962804,0.35129166,0.2891667,0.30233335,71.28403,73.24625,70.44875,73.49376
