event_id,maxtemp_f,mintemp_f,avgtemp_f,maxwind_mph,totalprecip_in,avgvis_miles,avghumidity,uv,daily_will_it_rain,daily_chance_of_rain,condition_text
880261,70.7,52.8,60.4,11.0,1.2,5.0,92,2.5,1,100,Moderate or heavy rain shower
895612,70.3,61.0,66.1,11.3,2.02,4.0,94,3.6,1,100,Moderate or heavy rain shower
895613,70.3,61.0,66.1,11.3,2.02,4.0,94,3.6,1,100,Moderate or heavy rain shower
882012,73.8,62.8,68.0,9.2,1.74,4.0,94,4.5,1,100,Moderate or heavy rain shower
882014,73.8,62.8,68.0,9.2,1.74,4.0,94,4.5,1,100,Moderate or heavy rain shower
882098,73.6,63.9,67.3,10.3,1.88,5.0,93,4.9,1,100,Moderate or heavy rain shower
882097,72.3,63.1,67.5,8.5,1.3,4.0,95,4.9,1,100,Moderate or heavy rain shower
895614,62.7,57.1,60.1,13.9,3.11,3.0,98,1.5,1,100,Moderate or heavy rain shower
882780,62.4,55.5,60.3,13.6,3.42,3.0,97,1.5,1,100,Moderate or heavy rain shower
891280,63.9,56.2,61.3,14.3,2.76,3.0,96,1.5,1,100,Moderate or heavy rain shower
895617,61.5,57.4,59.3,12.8,2.73,3.0,97,1.6,1,100,Moderate or heavy rain shower
895622,61.5,57.4,59.3,12.8,2.73,3.0,97,1.6,1,100,Moderate or heavy rain shower
897323,61.5,57.4,59.3,12.8,2.73,3.0,97,1.6,1,100,Moderate or heavy rain shower
897330,60.9,57.9,59.8,14.5,3.19,3.0,98,1.7,1,100,Moderate or heavy rain shower
897334,61.8,57.7,59.8,14.2,2.61,3.0,97,1.8,1,100,Moderate or heavy rain shower
897337,61.8,57.7,59.8,14.2,2.61,3.0,97,1.8,1,100,Moderate or heavy rain shower
897338,60.9,57.9,59.8,14.5,3.19,3.0,98,1.7,1,100,Moderate or heavy rain shower
897340,60.9,57.9,59.8,14.5,3.19,3.0,98,1.7,1,100,Moderate or heavy rain shower
897341,62.8,57.2,59.9,14.1,3.13,3.0,98,1.6,1,100,Moderate or heavy rain shower
897343,61.8,57.7,59.8,14.2,2.61,3.0,97,1.8,1,100,Moderate or heavy rain shower
897347,62.8,57.2,59.9,14.1,3.13,3.0,98,1.6,1,100,Moderate or heavy rain shower
897354,61.8,57.7,59.8,14.2,2.61,3.0,97,1.8,1,100,Moderate or heavy rain shower
882817,84.4,64.6,72.3,5.8,0.07,4.0,83,4.0,1,100,Patchy rain possible
882873,83.2,62.5,72.4,5.2,0.24,3.0,85,7.0,1,100,Moderate or heavy rain shower
882815,84.4,64.6,72.3,5.8,0.07,4.0,83,4.0,1,100,Patchy rain possible
882812,83.2,66.4,73.4,7.9,0.01,6.0,81,8.3,1,100,Patchy rain possible
882875,81.7,63.7,73.1,3.6,0.08,4.0,83,4.5,1,100,Heavy rain at times
882872,83.2,62.5,72.4,5.2,0.24,3.0,85,7.0,1,100,Moderate or heavy rain shower
882811,81.7,65.1,72.0,6.5,0.19,4.0,86,7.1,1,100,Moderate or heavy rain shower
882883,83.2,62.5,72.4,5.2,0.24,3.0,85,7.0,1,100,Moderate or heavy rain shower
882877,83.2,62.5,72.4,5.2,0.24,3.0,85,7.0,1,100,Moderate or heavy rain shower
882879,83.2,62.5,72.4,5.2,0.24,3.0,85,7.0,1,100,Moderate or heavy rain shower
882810,83.7,63.1,72.4,5.6,0.07,4.0,86,6.2,1,100,Heavy rain at times
898062,82.5,64.4,72.3,7.6,0.17,4.0,86,8.5,1,100,Moderate or heavy rain shower
882863,82.1,63.0,73.0,5.0,0.24,4.0,80,7.5,1,100,Moderate or heavy rain shower
882865,85.4,63.9,73.8,2.9,0.05,4.0,80,8.6,1,100,Heavy rain at times
882866,85.4,63.9,73.8,2.9,0.05,4.0,80,8.6,1,100,Heavy rain at times
882867,85.4,63.9,73.8,2.9,0.05,4.0,80,8.6,1,100,Heavy rain at times
883635,85.4,63.9,73.8,2.9,0.05,4.0,80,8.6,1,100,Heavy rain at times
899007,82.2,68.2,74.1,9.2,1.7,6.0,84,6.9,1,100,Moderate or heavy rain shower
906614,78.0,59.4,69.0,5.4,0.04,5.0,84,10.3,1,100,Patchy rain possible
906615,78.0,59.4,69.0,5.4,0.04,5.0,84,10.3,1,100,Patchy rain possible
899012,83.2,71.8,76.9,11.9,1.19,5.0,87,8.9,1,100,Moderate or heavy rain shower
906553,82.1,70.2,76.1,9.8,1.28,5.0,91,4.2,1,100,Moderate or heavy rain shower
899013,82.1,70.7,76.6,10.7,1.75,5.0,90,3.1,1,100,Moderate or heavy rain shower
899021,81.2,71.2,75.9,11.6,1.38,5.0,89,4.1,1,100,Moderate or heavy rain shower
906554,80.2,69.3,74.0,10.7,2.41,6.0,92,4.2,1,100,Moderate or heavy rain shower
906555,80.2,69.3,74.0,10.7,2.41,6.0,92,4.5,1,100,Moderate or heavy rain shower
906556,82.1,70.2,76.1,9.8,1.28,5.0,91,4.2,1,100,Moderate or heavy rain shower
906557,80.2,69.3,74.0,10.7,2.41,6.0,92,4.5,1,100,Moderate or heavy rain shower
906558,80.2,69.3,74.0,10.7,2.41,6.0,92,4.5,1,100,Moderate or heavy rain shower
906559,80.1,69.8,74.9,9.4,1.38,5.0,94,6.3,1,100,Moderate or heavy rain shower
906560,81.5,69.3,74.6,10.4,0.65,5.0,93,3.6,1,100,Moderate or heavy rain shower
906561,82.1,70.2,76.1,9.8,1.28,5.0,91,4.2,1,100,Moderate or heavy rain shower
906562,81.9,69.4,75.7,11.2,0.46,4.0,90,4.2,1,100,Moderate or heavy rain shower
906563,81.9,69.4,75.7,11.2,0.46,4.0,90,4.2,1,100,Moderate or heavy rain shower
906564,84.7,67.6,75.6,6.5,1.11,5.0,89,4.9,1,100,Moderate or heavy rain shower
906565,83.8,67.2,74.3,6.0,0.91,4.0,89,5.2,1,100,Moderate or heavy rain shower
906566,84.7,67.6,75.6,6.5,1.11,5.0,89,4.9,1,100,Moderate or heavy rain shower
906567,83.8,67.2,74.3,6.0,0.91,4.0,89,5.2,1,100,Moderate or heavy rain shower
906568,84.7,67.6,75.6,6.5,1.11,5.0,89,4.9,1,100,Moderate or heavy rain shower
906569,84.7,67.6,75.6,6.5,1.11,5.0,89,4.9,1,100,Moderate or heavy rain shower
906570,84.7,67.6,75.6,6.5,1.11,5.0,89,4.9,1,100,Moderate or heavy rain shower
914808,84.7,67.6,75.6,6.5,1.11,5.0,89,4.9,1,100,Moderate or heavy rain shower
892422,83.3,69.1,74.7,6.2,1.11,4.0,91,3.7,1,100,Moderate or heavy rain shower
906571,82.9,66.7,74.5,6.0,1.19,4.0,89,4.7,1,100,Moderate or heavy rain shower
906572,87.0,70.0,77.0,4.9,0.76,5.0,77,6.6,1,100,Moderate or heavy rain shower
892424,83.3,69.1,74.7,6.2,1.11,4.0,91,3.7,1,100,Moderate or heavy rain shower
906589,84.7,67.2,75.6,6.3,0.95,4.0,89,4.5,1,100,Moderate or heavy rain shower
906573,84.9,67.8,75.6,6.5,0.87,4.0,89,5.4,1,100,Moderate or heavy rain shower
906590,87.0,70.0,77.0,4.9,0.76,5.0,77,6.6,1,100,Moderate or heavy rain shower
906591,86.7,68.4,76.7,6.3,1.09,5.0,86,5.9,1,100,Moderate or heavy rain shower
906592,84.9,67.8,75.6,6.5,0.87,4.0,89,5.4,1,100,Moderate or heavy rain shower
906593,82.9,66.7,74.5,6.0,1.19,4.0,89,4.7,1,100,Moderate or heavy rain shower
906594,87.0,70.0,77.0,4.9,0.76,5.0,77,6.6,1,100,Moderate or heavy rain shower
906595,82.9,66.7,74.5,6.0,1.19,4.0,89,4.7,1,100,Moderate or heavy rain shower
892425,82.0,68.3,74.0,5.6,0.75,3.0,95,4.0,1,100,Moderate or heavy rain shower
906596,86.7,68.4,76.7,6.3,1.09,5.0,86,5.9,1,100,Moderate or heavy rain shower
906597,86.7,68.4,76.7,6.3,1.09,5.0,86,5.9,1,100,Moderate or heavy rain shower
891207,83.7,68.3,74.4,4.3,0.45,4.0,87,5.9,1,100,Moderate or heavy rain shower
899101,84.0,70.7,76.6,11.2,1.6,2.0,92,3.7,1,100,Moderate or heavy rain shower
892106,85.6,68.2,75.8,3.8,0.46,5.0,73,6.4,1,100,Moderate or heavy rain shower
892433,79.1,68.7,73.3,3.8,0.27,4.0,90,4.6,1,100,Moderate or heavy rain shower
905101,82.8,71.2,77.0,7.7,0.23,3.0,91,6.3,1,100,Moderate or heavy rain shower
908084,89.9,70.0,79.0,5.6,0.13,6.0,79,11.1,1,100,Moderate or heavy rain shower
905229,86.8,70.5,78.5,7.6,0.35,5.0,80,8.1,1,100,Moderate or heavy rain shower
913357,89.9,70.0,79.0,5.6,0.13,6.0,79,11.1,1,100,Moderate or heavy rain shower
905237,90.0,74.1,82.2,2.5,0.1,6.0,78,10.9,1,100,Heavy rain at times
913358,90.3,76.5,82.6,3.0,0.17,5.0,69,6.8,1,100,Moderate or heavy rain shower
905361,86.0,72.3,79.0,4.3,0.3,5.0,88,4.7,1,100,Moderate or heavy rain shower
905369,86.2,72.9,79.0,6.0,0.81,5.0,87,5.0,1,100,Moderate or heavy rain shower
913756,86.9,70.7,78.0,4.0,0.32,3.0,87,8.3,1,100,Moderate or heavy rain shower
913757,86.9,70.7,78.0,4.0,0.32,3.0,87,8.3,1,100,Moderate or heavy rain shower
913758,86.9,70.7,78.0,4.0,0.32,3.0,87,8.3,1,100,Moderate or heavy rain shower
913761,86.9,70.7,78.0,4.0,0.32,3.0,87,8.3,1,100,Moderate or heavy rain shower
905378,86.0,71.8,78.8,5.6,0.43,5.0,86,4.5,1,100,Heavy rain at times
913759,86.9,70.7,78.0,4.0,0.32,3.0,87,8.3,1,100,Moderate or heavy rain shower
905472,91.3,73.9,81.9,7.8,0.09,5.0,84,12.1,1,100,Moderate or heavy rain shower
913763,86.1,70.3,78.2,4.9,0.35,5.0,83,5.8,1,100,Moderate or heavy rain shower
913765,86.1,70.3,78.2,4.9,0.35,5.0,83,5.8,1,100,Moderate or heavy rain shower
896306,83.6,67.8,75.0,4.0,0.06,5.0,83,9.6,1,100,Patchy rain possible
905688,86.0,73.5,79.6,4.9,0.15,4.0,85,5.1,1,100,Moderate rain at times
913635,80.7,73.0,77.6,9.1,1.63,5.0,82,2.8,1,100,Moderate or heavy rain shower
913639,79.0,68.8,76.8,9.5,1.7,5.0,82,2.5,1,100,Moderate or heavy rain shower
913641,80.7,73.0,77.6,9.1,1.63,5.0,82,2.8,1,100,Moderate or heavy rain shower
900786,84.6,63.5,73.3,3.8,0.15,5.0,82,6.4,1,100,Heavy rain at times
910215,83.9,72.8,77.9,6.9,0.56,3.0,86,4.1,1,100,Moderate or heavy rain shower
918516,85.1,70.5,76.3,7.8,0.08,5.0,92,6.6,1,100,Heavy rain at times
918680,78.7,70.0,74.1,6.9,0.68,5.0,94,4.7,1,100,Moderate or heavy rain shower
918684,78.7,70.0,74.1,6.9,0.68,5.0,94,4.6,1,100,Moderate or heavy rain shower
918698,79.4,70.2,74.2,8.1,0.54,4.0,93,4.4,1,100,Moderate or heavy rain shower
918699,78.7,70.0,74.1,6.9,0.68,5.0,94,4.6,1,100,Moderate or heavy rain shower
918701,79.9,71.1,74.7,5.8,0.47,5.0,84,4.3,1,100,Moderate or heavy rain shower
918702,79.9,71.1,74.7,5.8,0.47,5.0,84,4.3,1,100,Moderate or heavy rain shower
918703,79.0,70.2,73.4,6.3,1.12,5.0,89,5.1,1,100,Moderate or heavy rain shower
918704,79.9,71.1,74.7,5.8,0.47,5.0,84,4.3,1,100,Moderate or heavy rain shower
902584,79.5,69.5,73.4,4.5,0.22,5.0,95,4.2,1,100,Moderate or heavy rain shower
909799,77.0,61.7,68.9,4.3,1.21,4.0,87,3.0,1,100,Moderate or heavy rain shower
921002,81.3,72.1,75.2,11.0,0.2,5.0,93,3.7,1,100,Moderate or heavy rain shower
921005,81.0,70.9,75.0,13.1,0.73,3.0,93,2.1,1,100,Moderate or heavy rain shower
921004,81.7,71.0,75.4,13.0,0.8,3.0,92,2.7,1,100,Heavy rain at times
913583,82.0,70.6,75.7,12.6,0.52,4.0,92,2.8,1,100,Moderate rain at times
921003,85.1,73.0,77.8,10.1,0.93,6.0,77,5.4,1,100,Moderate or heavy rain shower
921006,84.4,72.5,77.2,9.8,1.1,6.0,79,5.4,1,100,Moderate or heavy rain shower
921007,84.4,72.5,77.2,9.8,1.1,6.0,79,5.4,1,100,Moderate or heavy rain shower
921008,81.7,69.6,74.4,10.1,1.19,5.0,90,4.0,1,100,Moderate or heavy rain shower
921009,84.4,72.5,77.2,9.8,1.1,6.0,79,5.4,1,100,Moderate or heavy rain shower
912496,84.9,63.9,73.3,5.4,1.12,2.0,86,2.7,1,100,Moderate rain at times
916090,84.9,63.9,73.3,5.4,1.12,2.0,86,2.7,1,100,Moderate rain at times
912498,84.9,63.9,73.3,5.4,1.12,2.0,86,2.7,1,100,Moderate rain at times
912501,84.9,63.9,73.3,5.4,1.12,2.0,86,2.7,1,100,Moderate rain at times
912510,84.9,63.9,73.3,5.4,1.12,2.0,86,2.7,1,100,Moderate rain at times
912526,84.9,63.9,73.3,5.4,1.12,2.0,86,2.7,1,100,Moderate rain at times
912512,84.9,63.9,73.3,5.4,1.12,2.0,86,2.7,1,100,Moderate rain at times
912514,85.3,63.5,74.1,6.5,0.43,3.0,86,3.2,1,100,Moderate or heavy rain shower
921300,75.0,67.5,71.7,9.4,1.2,4.0,95,2.8,1,100,Moderate or heavy rain shower
921301,76.8,68.9,72.7,8.9,1.27,4.0,94,3.7,1,100,Moderate or heavy rain shower
921302,74.5,67.9,71.4,9.6,1.05,4.0,95,2.1,1,100,Moderate or heavy rain shower
921303,75.0,67.5,71.7,9.4,1.2,4.0,95,2.8,1,100,Moderate or heavy rain shower
912721,74.9,67.3,70.4,4.0,0.47,3.0,97,1.9,1,100,Moderate or heavy rain shower
935967,51.1,43.0,46.7,13.0,2.41,3.0,95,0.2,1,100,Moderate or heavy rain shower
938410,54.5,37.8,46.3,12.3,2.85,3.0,97,0.2,1,100,Moderate or heavy rain shower
938179,65.4,48.9,57.2,13.7,3.5,3.0,96,0.5,1,100,Moderate or heavy rain shower
938184,64.3,48.2,56.7,12.9,3.7,3.0,97,0.5,1,100,Moderate or heavy rain shower
938190,65.4,48.9,57.2,13.7,3.5,3.0,96,0.5,1,100,Moderate or heavy rain shower
938201,65.4,48.9,57.2,13.7,3.5,3.0,96,0.5,1,100,Moderate or heavy rain shower
938196,65.4,48.9,57.2,13.7,3.5,3.0,96,0.5,1,100,Moderate or heavy rain shower
940993,64.6,54.0,61.2,14.8,2.19,4.0,87,0.5,1,100,Moderate or heavy rain shower
938211,69.0,53.6,60.2,14.8,1.94,5.0,90,0.9,1,100,Moderate or heavy rain shower
940964,63.9,54.3,60.9,15.0,2.28,3.0,88,0.5,1,100,Moderate or heavy rain shower
938209,69.0,53.6,60.2,14.8,1.94,5.0,90,0.9,1,100,Moderate or heavy rain shower
938217,68.2,54.9,60.4,16.0,0.95,5.0,93,0.8,1,100,Moderate or heavy rain shower
940967,63.3,53.1,60.4,15.0,1.92,4.0,88,0.5,1,100,Moderate or heavy rain shower
940968,63.1,54.6,60.5,14.1,2.53,4.0,89,0.7,1,100,Moderate or heavy rain shower
940971,63.1,53.4,59.8,14.8,3.1,4.0,91,0.6,1,100,Moderate or heavy rain shower
938736,63.7,53.7,60.2,17.1,3.17,4.0,92,0.7,1,100,Moderate or heavy rain shower
945069,63.5,54.0,60.2,16.3,3.45,5.0,91,0.8,1,100,Moderate or heavy rain shower
945070,62.6,51.2,58.7,19.0,3.45,4.0,94,0.7,1,100,Moderate or heavy rain shower
945084,63.5,53.0,59.7,18.0,3.57,3.0,93,0.5,1,100,Moderate or heavy rain shower
945087,63.5,53.0,59.7,18.0,3.57,3.0,93,0.5,1,100,Moderate or heavy rain shower
945090,63.7,53.7,60.2,17.1,3.17,4.0,92,0.7,1,100,Moderate or heavy rain shower
945071,64.8,50.7,58.1,17.0,3.63,3.0,95,0.5,1,100,Moderate or heavy rain shower
938230,66.8,47.8,57.2,11.6,2.8,4.0,95,0.7,1,100,Moderate or heavy rain shower
938239,65.6,50.8,58.8,15.4,3.84,3.0,94,0.5,1,100,Moderate or heavy rain shower
945098,63.7,53.7,60.2,17.1,3.17,4.0,92,0.7,1,100,Moderate or heavy rain shower
938244,66.9,51.6,58.5,13.2,2.73,3.0,93,0.7,1,100,Moderate or heavy rain shower
938245,69.0,53.6,60.2,14.8,1.94,5.0,90,0.9,1,100,Moderate or heavy rain shower
938246,66.9,51.6,58.5,13.2,2.73,3.0,93,0.7,1,100,Moderate or heavy rain shower
945120,68.0,55.2,61.5,17.9,3.24,4.0,93,0.4,1,100,Moderate or heavy rain shower
945100,62.6,51.2,58.7,19.0,3.45,4.0,94,0.7,1,100,Moderate or heavy rain shower
938248,64.9,54.0,58.4,15.9,3.43,3.0,94,0.5,1,100,Moderate or heavy rain shower
945123,63.7,53.7,60.2,17.1,3.17,4.0,92,0.7,1,100,Moderate or heavy rain shower
945124,69.2,54.6,61.5,15.2,3.17,4.0,93,0.5,1,100,Moderate or heavy rain shower
945118,65.6,50.8,58.8,15.4,3.84,3.0,94,0.5,1,100,Moderate or heavy rain shower
938291,66.8,47.8,57.2,11.6,2.8,4.0,95,0.7,1,100,Moderate or heavy rain shower
945126,65.1,51.3,59.5,17.9,3.44,3.0,94,0.5,1,100,Moderate or heavy rain shower
938293,68.7,52.7,59.3,12.7,2.23,3.0,95,0.6,1,100,Moderate or heavy rain shower
938295,66.9,51.6,58.5,13.2,2.73,3.0,93,0.7,1,100,Moderate or heavy rain shower
938498,65.6,50.8,58.8,15.4,3.84,3.0,94,0.5,1,100,Moderate or heavy rain shower
938556,69.2,52.7,60.2,14.2,1.88,4.0,93,0.8,1,100,Moderate or heavy rain shower
938564,68.3,55.8,60.5,15.5,1.92,4.0,93,0.7,1,100,Moderate or heavy rain shower
945129,64.8,50.7,58.1,17.0,3.63,3.0,95,0.5,1,100,Moderate or heavy rain shower
938587,57.0,36.9,46.5,9.8,0.94,4.0,86,1.4,1,100,Moderate rain at times
938588,57.4,35.7,47.2,8.5,0.77,4.0,86,1.8,1,100,Moderate rain at times
938589,56.8,36.0,47.1,8.6,1.28,5.0,89,1.0,1,100,Moderate or heavy rain shower
938829,56.8,36.0,47.1,8.6,1.28,5.0,89,1.0,1,100,Moderate or heavy rain shower
938832,56.8,36.0,47.1,8.6,1.28,5.0,89,1.0,1,100,Moderate or heavy rain shower
938838,55.7,34.2,45.8,9.2,0.78,5.0,86,1.5,1,100,Heavy rain at times
938845,55.0,33.1,45.5,10.6,0.83,4.0,89,1.2,1,100,Heavy rain at times
938847,57.2,35.6,47.0,8.7,0.91,4.0,88,0.9,1,100,Heavy rain at times
938848,57.4,35.7,47.2,8.5,0.77,4.0,86,1.8,1,100,Moderate rain at times
938851,57.2,35.6,47.0,8.7,0.91,4.0,88,0.9,1,100,Heavy rain at times
938304,69.1,51.9,60.3,12.2,1.89,5.0,81,1.7,1,100,Moderate or heavy rain shower
938305,67.5,49.3,58.8,13.0,1.79,4.0,83,1.5,1,100,Moderate or heavy rain shower
938306,69.1,51.9,60.3,12.2,1.89,5.0,81,1.7,1,100,Moderate or heavy rain shower
938308,69.1,51.9,60.3,12.2,1.89,5.0,81,1.7,1,100,Moderate or heavy rain shower
938309,66.6,48.7,58.8,11.4,0.9,5.0,85,1.2,1,100,Moderate or heavy rain shower
950850,61.9,43.9,56.4,17.2,1.39,5.0,80,2.1,1,100,Moderate or heavy rain shower
950864,61.6,44.5,57.0,14.1,1.63,5.0,84,2.1,1,100,Moderate or heavy rain shower
950857,61.6,44.5,57.0,14.1,1.63,5.0,84,2.1,1,100,Moderate or heavy rain shower
950854,60.8,44.0,56.8,15.9,1.83,5.0,83,2.0,1,100,Moderate or heavy rain shower
950858,59.8,43.7,56.0,15.2,1.24,6.0,85,2.3,1,100,Moderate or heavy rain shower
950859,59.8,43.7,56.0,15.2,1.24,6.0,85,2.3,1,100,Moderate or heavy rain shower
950860,59.8,43.7,56.0,15.2,1.24,6.0,85,2.3,1,100,Moderate or heavy rain shower
952848,76.5,61.6,67.9,8.9,0.35,6.0,81,5.8,1,100,Moderate or heavy rain shower
949762,69.7,59.4,65.4,15.6,0.73,5.0,91,2.6,1,100,Moderate or heavy rain shower
953992,72.0,55.9,65.8,13.6,0.42,5.0,89,3.4,1,100,Moderate or heavy rain shower
962806,78.4,63.1,68.6,11.6,1.09,4.0,89,2.8,1,100,Moderate or heavy rain shower
962808,74.5,62.5,67.6,13.4,1.92,4.0,91,2.7,1,100,Moderate or heavy rain shower
962809,75.2,60.9,68.0,13.1,0.94,5.0,90,2.8,1,100,Moderate or heavy rain shower
962834,75.2,60.9,68.0,13.1,0.94,5.0,90,2.8,1,100,Moderate or heavy rain shower
963057,74.4,61.8,67.6,13.3,1.18,5.0,91,2.7,1,100,Moderate or heavy rain shower
962843,74.4,61.8,67.6,13.3,1.18,5.0,91,2.7,1,100,Moderate or heavy rain shower
963055,75.2,60.9,68.0,13.1,0.94,5.0,90,2.8,1,100,Moderate or heavy rain shower
963056,74.5,62.5,67.6,13.4,1.92,4.0,91,2.7,1,100,Moderate or heavy rain shower
963054,75.2,60.9,68.0,13.1,0.94,5.0,90,2.8,1,100,Moderate or heavy rain shower
963052,74.0,58.7,66.9,12.2,0.8,5.0,89,2.3,1,100,Moderate or heavy rain shower
963051,74.4,61.8,67.6,13.3,1.18,5.0,91,2.7,1,100,Moderate or heavy rain shower
963049,75.2,60.9,68.0,13.1,0.94,5.0,90,2.8,1,100,Moderate or heavy rain shower
963048,75.2,60.9,68.0,13.1,0.94,5.0,90,2.8,1,100,Moderate or heavy rain shower
963047,78.4,63.1,68.6,11.6,1.09,4.0,89,2.8,1,100,Moderate or heavy rain shower
963043,75.2,63.5,68.0,12.6,1.53,4.0,91,2.3,1,100,Moderate or heavy rain shower
963046,78.4,63.1,68.6,11.6,1.09,4.0,89,2.8,1,100,Moderate or heavy rain shower
963045,74.5,62.5,67.6,13.4,1.92,4.0,91,2.7,1,100,Moderate or heavy rain shower
963044,75.2,63.5,68.0,12.6,1.53,4.0,91,2.3,1,100,Moderate or heavy rain shower
953993,72.8,57.7,66.5,12.9,0.43,5.0,89,3.3,1,100,Moderate or heavy rain shower
953994,73.6,58.0,66.5,12.5,0.38,5.0,89,2.9,1,100,Moderate or heavy rain shower
961284,73.6,61.0,67.4,7.8,1.82,4.0,93,2.2,1,100,Moderate or heavy rain shower
958809,74.1,66.4,69.7,7.2,1.72,4.0,86,4.8,1,100,Moderate or heavy rain shower
957848,77.4,66.2,71.6,7.7,1.15,3.0,82,3.6,1,100,Moderate or heavy rain shower
958972,81.7,66.9,73.4,7.3,0.23,4.0,87,2.5,1,100,Moderate or heavy rain shower
970178,77.7,68.4,72.6,5.6,0.25,5.0,93,3.2,1,100,Moderate or heavy rain shower
956434,79.9,66.7,72.1,5.8,0.84,4.0,90,3.7,1,100,Moderate or heavy rain shower
957850,79.9,66.7,72.1,5.8,0.84,4.0,90,3.7,1,100,Moderate or heavy rain shower
956433,79.9,66.7,72.1,5.8,0.84,4.0,90,3.7,1,100,Moderate or heavy rain shower
956430,79.9,66.7,72.1,5.8,0.84,4.0,90,3.7,1,100,Moderate or heavy rain shower
956422,79.9,66.7,72.1,5.8,0.84,4.0,90,3.7,1,100,Moderate or heavy rain shower
956418,79.9,66.7,72.1,5.8,0.84,4.0,90,3.7,1,100,Moderate or heavy rain shower
957856,79.9,66.7,72.1,5.8,0.84,4.0,90,3.7,1,100,Moderate or heavy rain shower
956417,78.3,66.1,71.5,5.8,0.66,3.0,95,4.3,1,100,Moderate or heavy rain shower
956419,78.3,66.1,71.5,5.8,0.66,3.0,95,4.3,1,100,Moderate or heavy rain shower
956413,77.4,67.5,71.6,6.0,0.45,4.0,94,4.3,1,100,Moderate or heavy rain shower
956415,77.4,67.5,71.6,6.0,0.45,4.0,94,4.3,1,100,Moderate or heavy rain shower
956416,77.4,67.5,71.6,6.0,0.45,4.0,94,4.3,1,100,Moderate or heavy rain shower
956414,77.4,67.5,71.6,6.0,0.45,4.0,94,4.3,1,100,Moderate or heavy rain shower
956412,77.4,67.5,71.6,6.0,0.45,4.0,94,4.3,1,100,Moderate or heavy rain shower
956375,78.3,66.1,71.5,5.8,0.66,3.0,95,4.3,1,100,Moderate or heavy rain shower
956376,78.3,66.1,71.5,5.8,0.66,3.0,95,4.3,1,100,Moderate or heavy rain shower
956378,78.3,66.1,71.5,5.8,0.66,3.0,95,4.3,1,100,Moderate or heavy rain shower
970182,84.1,69.8,75.3,8.0,0.1,5.0,82,11.6,1,100,Moderate or heavy rain shower
953972,81.8,70.0,74.9,8.2,0.26,4.0,80,10.0,1,100,Moderate or heavy rain shower
968773,84.1,69.8,75.3,8.0,0.1,5.0,82,11.6,1,100,Moderate or heavy rain shower
962982,84.7,67.8,75.1,10.1,0.37,5.0,76,6.9,1,100,Moderate or heavy rain shower
953973,83.9,68.4,75.2,10.1,0.26,5.0,78,8.8,1,100,Moderate or heavy rain shower
969805,83.5,67.6,74.7,12.8,0.59,5.0,85,4.6,1,100,Moderate or heavy rain shower
961289,81.5,61.5,74.4,12.0,1.02,5.0,82,8.2,1,100,Moderate or heavy rain shower
970376,72.0,65.6,70.3,8.8,2.24,5.0,95,4.9,1,100,Moderate or heavy rain shower
970381,73.0,65.8,70.3,7.9,1.56,5.0,95,3.3,1,100,Moderate or heavy rain shower
970382,73.9,68.4,70.9,8.5,1.8,4.0,95,4.6,1,100,Moderate or heavy rain shower
970383,72.0,65.6,70.3,8.8,2.24,5.0,95,4.9,1,100,Moderate or heavy rain shower
970384,73.9,68.4,70.9,8.5,1.8,4.0,95,4.6,1,100,Moderate or heavy rain shower
975603,73.1,66.3,71.2,7.2,1.46,2.0,96,3.3,1,100,Moderate or heavy rain shower
975611,73.7,68.2,70.8,9.2,1.18,4.0,95,4.4,1,100,Moderate or heavy rain shower
975605,73.7,68.2,70.8,9.2,1.18,4.0,95,4.4,1,100,Moderate or heavy rain shower
975604,73.7,68.2,70.8,9.2,1.18,4.0,95,4.4,1,100,Moderate or heavy rain shower
975613,75.5,68.4,71.9,7.0,1.13,4.0,96,3.4,1,100,Moderate or heavy rain shower
975614,75.5,68.4,71.9,7.0,1.13,4.0,96,3.4,1,100,Moderate or heavy rain shower
975617,75.5,68.4,71.9,7.0,1.13,4.0,96,3.4,1,100,Moderate or heavy rain shower
975631,73.5,68.6,70.8,8.4,0.97,4.0,95,5.7,1,100,Moderate or heavy rain shower
975618,73.9,68.4,70.9,8.5,1.8,4.0,95,4.6,1,100,Moderate or heavy rain shower
964715,85.9,66.9,75.2,6.5,0.44,4.0,89,6.7,1,100,Moderate or heavy rain shower
964716,85.9,66.9,75.2,6.5,0.44,4.0,89,6.7,1,100,Moderate or heavy rain shower
964706,85.2,67.5,74.4,6.0,0.52,4.0,90,7.0,1,100,Moderate or heavy rain shower
964709,82.5,64.9,72.4,6.1,0.56,4.0,88,5.2,1,100,Moderate or heavy rain shower
964710,82.5,64.9,72.4,6.1,0.56,4.0,88,5.2,1,100,Moderate or heavy rain shower
964711,82.5,64.9,72.4,6.1,0.56,4.0,88,5.2,1,100,Moderate or heavy rain shower
964712,82.5,64.9,72.4,6.1,0.56,4.0,88,5.2,1,100,Moderate or heavy rain shower
964713,82.5,64.9,72.4,6.1,0.56,4.0,88,5.2,1,100,Moderate or heavy rain shower
964714,82.5,64.9,72.4,6.1,0.56,4.0,88,5.2,1,100,Moderate or heavy rain shower
965492,78.4,69.7,73.5,10.7,0.4,5.0,89,6.2,1,100,Moderate or heavy rain shower
