EVENT_ID,BEGIN_DATE,END_DATE,BEGIN_TIME,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,NLCD_CODE,NLCD_CLASS,ELEVATION_M,IMPERVIOUS_SURFACE_PCT
1266052,7/1/2025,7/1/2025,1430,1730,38.54,-82.73,38.5404,-82.7273,23,"Developed, Medium Intensity",168.153,78
1266053,7/1/2025,7/1/2025,1436,1736,38.533,-82.7355,38.5324,-82.7361,21,"Developed, Open Space",170.957,19
1266054,7/1/2025,7/1/2025,1518,1818,38.5047,-82.6923,38.5257,-82.6918,22,"Developed, Low Intensity",202.414,33
1290068,7/14/2025,7/14/2025,2100,2230,37.8466,-87.5787,37.8335,-87.582,22,"Developed, Low Intensity",118.74,44
1294806,7/17/2025,7/17/2025,1335,1445,37.8413,-87.5863,37.8522,-87.5776,22,"Developed, Low Intensity",123.999,36
1268507,7/17/2025,7/17/2025,1652,1815,38.1197,-82.8515,38.0895,-82.8338,41,Deciduous Forest,244.921,0
1275331,7/17/2025,7/17/2025,1725,1755,38.1972,-85.7996,38.1973,-85.7972,24,"Developed, High Intensity",139.156,88
1275292,7/17/2025,7/17/2025,1756,1826,38.29,-85.47,38.2888,-85.4701,22,"Developed, Low Intensity",192.586,45
1275293,7/17/2025,7/17/2025,1800,1830,38.2125,-85.223,38.2124,-85.2208,23,"Developed, Medium Intensity",225.919,65
1304116,7/18/2025,7/18/2025,1540,1640,37.0691,-88.614,37.067,-88.6142,21,"Developed, Open Space",103.137,19
1275294,7/18/2025,7/18/2025,2150,2210,38.1309,-85.4014,38.1309,-85.4008,22,"Developed, Low Intensity",194.579,25
1275295,7/18/2025,7/18/2025,2153,2223,38.1839,-85.5932,38.1838,-85.592,22,"Developed, Low Intensity",191.304,37
1273610,7/20/2025,7/20/2025,1550,1650,38.73,-83.87,38.7278,-83.874,21,"Developed, Open Space",165.842,4
1273616,7/20/2025,7/20/2025,1550,1650,38.73,-83.85,38.7275,-83.8489,41,Deciduous Forest,239.028,0
1268508,7/20/2025,7/20/2025,1730,2030,38.3,-83.28,38.2788,-83.3149,41,Deciduous Forest,286.986,0
1289969,8/4/2025,8/4/2025,1815,1930,37.074,-88.6334,37.0688,-88.6343,23,"Developed, Medium Intensity",110.16,64
1293706,9/24/2025,9/24/2025,1720,2000,36.6771,-89.004,36.6632,-89.0014,82,Cultivated Crops,121.256,0
1287795,9/25/2025,9/25/2025,150,749,38.543,-82.7296,38.5191,-82.719,41,Deciduous Forest,178.337,0
1287796,9/25/2025,9/25/2025,153,749,38.505,-82.7526,38.5061,-82.7475,41,Deciduous Forest,195.306,0
1295856,10/7/2025,10/7/2025,1010,1110,38.23,-85.768,38.2299,-85.7668,24,"Developed, High Intensity",142.437,91
1295857,10/7/2025,10/7/2025,1010,1110,38.2374,-85.77,38.2364,-85.7658,23,"Developed, Medium Intensity",139.067,70
1297630,10/7/2025,10/7/2025,1036,1036,38.2247,-85.7839,38.2208,-85.7696,23,"Developed, Medium Intensity",139.046,69
1297631,10/7/2025,10/7/2025,1052,1052,38.1,-85.87,38.101,-85.8694,23,"Developed, Medium Intensity",135.776,56
1297632,10/7/2025,10/7/2025,1203,1303,38.1018,-85.4225,38.0623,-85.4013,81,Pasture/Hay,186.591,0
1297629,10/7/2025,10/7/2025,1400,1500,38.1448,-85.7398,38.1446,-85.7372,24,"Developed, High Intensity",139.413,89
1295858,10/7/2025,10/7/2025,1430,1630,38.0251,-84.5896,37.9979,-84.5823,81,Pasture/Hay,296.873,0
1295859,10/7/2025,10/7/2025,1433,1633,38.1192,-84.6021,38.1434,-84.6502,21,"Developed, Open Space",257.46,17
1295860,10/7/2025,10/7/2025,1436,1636,38.076,-84.5525,38.0748,-84.5509,22,"Developed, Low Intensity",267.106,47
